#{"t_start": 1685750586.204201, "env_id": "quantumEnvExp-v0"}
r,l,t
-204.971417,499,13.560827
-223.618062,499,21.026778
-220.29712,499,30.288587
-211.702996,499,39.819617
-203.408311,499,53.604873
-185.954297,499,64.068713
-241.522654,499,72.97665
-238.805718,499,83.847269
-220.381986,499,92.11502
-197.968142,499,98.800916
-230.286903,499,111.473296
-205.545944,499,123.869015
-237.80948,499,137.140391
-213.963813,499,144.893829
-216.919116,499,155.69767
-217.392889,499,169.618484
-153.432854,499,182.067949
-169.060486,499,193.179287
-192.586692,499,207.06713
-202.688779,499,218.098381
-202.336824,499,232.987309
-223.643517,499,244.799471
-197.269979,499,253.515449
-161.243273,499,262.835783
-182.02843,499,271.777558
-208.485168,499,280.478884
-202.086761,499,289.99246
-158.219477,499,299.545253
-174.148557,499,308.598743
-195.889849,499,318.07067
-220.891054,499,329.27447
-174.125203,499,338.652426
-209.588252,499,352.636622
-208.330144,499,366.01278
-196.423563,499,379.378275
-170.049105,499,393.836052
-189.046132,499,405.332397
-194.038785,499,413.281935
-214.841003,499,421.95485
-190.148179,499,429.971334
-197.849889,499,440.484919
-205.454293,499,448.477866
-183.240746,499,456.577196
-197.519121,499,465.975136
-194.877743,499,476.083742
-210.474719,499,487.571188
-159.362015,499,499.435463
-143.402276,499,510.361284
-146.63446,499,520.438369
-134.015569,499,531.332006
-179.464317,499,544.684937
-171.589232,499,552.26272
-191.683813,499,560.123994
-165.170573,499,567.260655
-172.010851,499,574.950203
-118.085025,499,586.393961
-193.685522,499,597.577855
-173.758365,499,607.322103
-163.559339,499,617.898236
-186.663145,499,628.734932
-148.86578,499,639.196324
-147.785708,499,649.156213
-151.020445,499,658.857915
-162.552395,499,666.11669
-172.057178,499,676.389771
-153.109847,499,685.829755
-189.891674,499,694.939357
-184.942368,499,705.100273
-178.143709,499,713.808517
-182.378432,499,722.430483
-180.42612,499,735.083267
-189.161381,499,744.321266
-171.421481,499,752.303578
-159.576204,499,759.000492
-168.315801,499,765.731698
-142.628177,499,775.366566
-173.145256,499,782.009901
-148.271402,499,791.363317
-187.201015,499,799.787723
-179.906495,499,808.837894
-180.509476,499,818.719501
-177.289796,499,826.661088
-185.348855,499,833.39481
-168.463545,499,842.385909
-139.614513,499,849.634384
-168.556574,499,859.910501
-162.839526,499,868.903641
-160.380655,499,875.637382
-141.032061,499,884.104448
-178.349709,499,892.479764
-160.000417,499,902.358663
-150.935931,499,912.418463
-155.382841,499,921.801449
-153.718681,499,930.832209
-180.595977,499,942.742815
-175.101637,499,954.130375
-157.870996,499,963.911946
-165.7381,499,975.366944
-153.291177,499,982.357934
-181.370236,499,991.00301
-142.910601,499,1003.109734
-171.950097,499,1015.839387
-180.378541,499,1024.721835
-162.958323,499,1032.534437
-183.966035,499,1041.905481
-172.058449,499,1051.869959
-173.940959,499,1060.373356
-168.369666,499,1075.248531
-180.251938,499,1084.368661
-170.240751,499,1093.786217
-164.275568,499,1101.639858
-157.468232,499,1108.313062
-175.748518,499,1117.426911
-152.498812,499,1126.46199
-161.964403,499,1134.162553
-151.53848,499,1143.845412
-144.793521,499,1153.249916
-164.066945,499,1161.275006
-127.599491,499,1170.021005
-159.430199,499,1179.307488
-165.654911,499,1187.353276
-153.269718,499,1194.369408
-166.444028,499,1203.912862
-172.242618,499,1213.781898
-161.51729,499,1222.941011
-172.131916,499,1231.460107
-166.027038,499,1239.16242
