#{"t_start": 1685750586.201892, "env_id": "quantumEnvExp-v0"}
r,l,t
-236.949631,499,13.556882
-229.613924,499,21.029072
-236.641536,499,30.29077
-207.492114,499,39.815797
-187.624078,499,53.600833
-209.902537,499,64.072308
-237.997431,499,72.978925
-211.060826,499,83.843273
-220.213644,499,92.110732
-186.224086,499,98.790693
-201.825635,499,111.477893
-233.739702,499,123.879004
-213.063485,499,137.143735
-149.870224,499,144.896113
-203.433852,499,155.693682
-216.002111,499,169.629583
-223.625255,499,182.057847
-224.547441,499,193.175386
-197.028271,499,207.082523
-225.624083,499,218.089925
-202.312266,499,232.983385
-213.591703,499,244.81779
-197.437641,499,253.517765
-185.87541,499,262.831821
-213.176635,499,271.78614
-179.331812,499,280.48115
-175.940883,499,290.001015
-184.582792,499,299.535677
-192.298586,499,308.594723
-208.285935,499,318.079357
-120.255085,499,329.276939
-187.001712,499,338.661036
-164.487386,499,352.646374
-185.77306,499,366.028158
-199.39159,499,379.393181
-168.597387,499,393.836447
-219.034993,499,405.340907
-179.362418,499,413.277981
-212.023211,499,421.957189
-218.792668,499,429.973688
-198.610674,499,440.481129
-173.301801,499,448.480161
-118.113687,499,456.572644
-192.956387,499,465.977416
-213.479467,499,476.092355
-183.6018,499,487.573421
-183.504284,499,499.441552
-205.152852,499,510.363819
-130.935002,499,520.440807
-197.684799,499,531.334324
-178.465656,499,544.770256
-183.514951,499,552.27173
-188.782473,499,560.119387
-195.644479,499,567.260586
-173.258106,499,574.959054
-158.967017,499,586.382905
-195.14219,499,597.573663
-171.287582,499,607.317618
-176.983547,499,617.89422
-140.755194,499,628.73069
-197.55832,499,639.201422
-171.945296,499,649.171547
-185.320111,499,658.860199
-161.743546,499,666.125422
-161.975667,499,676.391975
-167.171649,499,685.838812
-151.551039,499,694.945638
-145.029469,499,705.10885
-148.177726,499,713.817131
-177.923875,499,722.439264
-150.42486,499,735.079259
-160.30453,499,744.330106
-180.498715,499,752.312767
-166.455589,499,759.002905
-158.313104,499,765.734156
-154.116295,499,775.362286
-166.016106,499,782.012048
-159.824316,499,791.371663
-173.174847,499,799.790005
-193.49496,499,808.840128
-157.100407,499,818.715751
-169.337141,499,826.656973
-175.176356,499,833.396988
-175.762705,499,842.38195
-171.805518,499,849.63653
-171.559672,499,859.912699
-166.014393,499,868.912807
-172.996469,499,875.646323
-157.420676,499,884.100432
-158.724572,499,892.488999
-183.590612,499,902.367575
-186.367293,499,912.426893
-186.425155,499,921.797158
-169.979932,499,930.841159
-146.522044,499,942.755249
-157.571422,499,954.132682
-165.531516,499,963.935355
-147.573118,499,975.375516
-167.14285,499,982.360263
-152.460829,499,991.005376
-152.433268,499,1003.180193
-163.267726,499,1015.830769
-169.549997,499,1024.710973
-173.471362,499,1032.536697
-147.053236,499,1041.907564
-143.195774,499,1051.872254
-172.5011,499,1060.377
-186.159559,499,1075.257275
-172.163648,499,1084.370818
-146.92964,499,1093.788554
-179.663792,499,1101.64213
-172.768528,499,1108.315361
-176.468194,499,1117.435623
-166.243293,499,1126.464307
-173.734455,499,1134.175002
-175.842457,499,1143.840908
-172.549216,499,1153.258558
-162.868838,499,1161.277309
-185.221006,499,1170.023185
-160.973978,499,1179.309935
-163.765859,499,1187.361954
-158.888537,499,1194.378721
-154.330331,499,1203.91511
-164.440728,499,1213.79116
-181.542925,499,1222.930649
-173.944892,499,1231.462542
-135.282254,499,1239.164136
-170.157789,499,1246.37509
-151.012857,499,1253.047312
-132.87132,499,1259.717455
-125.149422,499,1269.712107
-128.453243,499,1279.13232
-172.143482,499,1288.479764
-125.247845,499,1298.966122
-168.996564,499,1308.477246
