#{"t_start": 1687878384.5573356, "env_id": "quantum_nonlinear_obser_EN-v0"}
r,l,t
-331.585104,499,236.968989
-322.871942,499,462.722182
-344.086759,499,696.911122
-332.022484,499,947.204254
-343.296338,499,1206.729003
-337.063167,499,1440.117496
-344.290517,499,1684.982285
-326.432238,499,1921.826975
-345.832669,499,2120.476652
-337.834793,499,2321.726171
-306.689934,499,2522.753889
-329.807869,499,2727.66518
-341.821181,499,2928.186098
-312.702819,499,3136.681295
-345.046832,499,3338.750192
-307.169405,499,3540.501776
-321.965845,499,3748.882673
-340.786197,499,3950.920373
-337.135979,499,4154.499153
-340.997807,499,4353.772523
-348.137115,499,4556.763748
-314.386164,499,4749.39995
-324.1336,499,4942.121332
-311.658908,499,5138.302836
-335.557216,499,5377.532353
-316.042667,499,5625.215714
-349.309926,499,5880.452379
-349.410021,499,6142.079546
-347.051154,499,6339.552746
-320.624358,499,6564.29147
-316.81175,499,6791.743173
-334.699294,499,7015.689958
-326.681169,499,7254.237193
-326.643768,499,7485.192697
-328.492189,499,7710.769336
-266.180715,499,7900.387558
-298.040563,499,8122.069068
-313.663145,499,8354.544215
-332.854067,499,8578.522269
-342.933045,499,8820.058686
-334.422582,499,9064.015121
-278.219135,499,9299.359267
-300.76199,499,9530.848249
-324.955268,499,9757.647129
-287.411924,499,10007.369975
-268.475116,499,10266.106878
-255.566756,499,10526.946095
-282.910073,499,10772.950089
-261.777487,499,11020.672257
-222.778782,499,11269.29438
-231.633949,499,11478.172067
-232.23504,499,11718.637504
-250.894523,499,11952.83767
-209.740105,499,12213.413213
-185.39195,499,12451.617736
-256.088444,499,12700.606125
-178.81211,499,12943.991374
-205.346415,499,13181.087716
-205.200742,499,13433.377771
-240.12583,499,13706.661588
-174.354878,499,13959.489898
-199.855611,499,14192.514766
-168.609492,499,14425.366804
-174.664445,499,14661.728779
-151.140237,499,14904.203943
-161.929012,499,15155.837252
-166.920441,499,15395.410739
-172.187959,499,15611.582638
-157.343831,499,15845.837697
-152.377313,499,16093.950128
-174.120278,499,16351.760658
-176.233558,499,16601.764947
-157.869679,499,16853.507514
-170.9201,499,17085.956867
-160.092021,499,17307.156245
-162.830909,499,17535.754183
-157.987818,499,17793.444794
-159.174135,499,18061.177282
-155.525098,499,18325.014152
-152.213559,499,18593.933494
-162.471414,499,18833.219155
-151.203059,499,19051.138017
-153.344642,499,19315.514206
-150.899998,499,19577.945536
-149.457018,499,19834.621107
-173.807626,499,20080.503677
-165.046664,499,20317.129087
-174.111517,499,20558.442038
-159.285592,499,20781.305797
-191.39811,499,21002.708411
-168.294392,499,21232.156186
-176.486409,499,21490.195947
-164.113936,499,21717.398186
-153.100853,499,21957.17021
-157.529258,499,22201.190264
-149.330914,499,22459.113514
-127.700102,499,22722.87029
-158.995976,499,22986.111675
-161.158395,499,23249.689767
-150.390411,499,23502.929109
-164.923957,499,23764.897019
-145.31541,499,23998.281863
-171.011705,499,24245.009743
-140.28503,499,24464.755478
-152.898276,499,24675.073503
-148.692935,499,24902.768177
-165.652166,499,25131.898001
-150.926991,499,25349.734253
-147.995783,499,25566.61516
-127.838424,499,25773.711338
-144.388155,499,25984.175202
-158.296714,499,26198.626119
-145.639379,499,26444.306854
-134.832807,499,26667.081013
-147.171293,499,26909.780316
-143.026463,499,27140.474523
-133.232085,499,27374.180822
-155.321679,499,27608.170887
-146.293103,499,27859.328106
-129.776948,499,28101.794157
-123.56548,499,28349.994086
-136.798491,499,28594.442963
-150.437818,499,28837.42233
-130.330657,499,29068.908798
-133.171173,499,29297.860438
-133.306849,499,29515.759784
-124.410973,499,29763.214305
-131.007302,499,30030.770726
-138.308713,499,30261.508497
-122.356535,499,30484.530895
-120.817415,499,30705.302073
-126.431317,499,30917.338179
-128.305396,499,31131.740901
-133.993869,499,31356.412033
-124.874966,499,31570.464082
-130.84089,499,31781.41617
-129.823368,499,31998.604019
-135.83493,499,32207.210221
-126.224557,499,32415.643421
-131.877179,499,32627.14336
