#{"t_start": 1687878384.5575075, "env_id": "quantum_nonlinear_obser_EN-v0"}
r,l,t
-313.241433,499,237.005615
-320.944008,499,462.739655
-319.395671,499,697.05184
-339.123585,499,947.329494
-307.805594,499,1206.595714
-348.2834,499,1440.284495
-351.186299,499,1684.891693
-347.467812,499,1921.947062
-337.944184,499,2120.449024
-349.051856,499,2321.529929
-302.505975,499,2522.839404
-326.906456,499,2727.733687
-330.04986,499,2928.260228
-330.361187,499,3136.578336
-333.243105,499,3338.657827
-325.538283,499,3540.428536
-317.134761,499,3748.847515
-331.414257,499,3950.946038
-342.227289,499,4154.513728
-347.668768,499,4353.684194
-351.843308,499,4556.461106
-320.852408,499,4749.368712
-325.882326,499,4942.138724
-326.321604,499,5138.447548
-255.588495,499,5377.525577
-315.584862,499,5625.0741
-291.177353,499,5880.41132
-311.101956,499,6142.048216
-344.417612,499,6339.610311
-277.000045,499,6564.410556
-344.498772,499,6791.868915
-293.998167,499,7015.692615
-344.422623,499,7254.293989
-355.291151,499,7485.427505
-326.65043,499,7710.808001
-338.729351,499,7900.294607
-275.890101,499,8121.95753
-301.585699,499,8354.433246
-314.843946,499,8578.708809
-324.15683,499,8820.022793
-338.339254,499,9064.189073
-313.179896,499,9299.53027
-326.334924,499,9531.068441
-321.54527,499,9757.763979
-281.841758,499,10007.265519
-304.306532,499,10266.015448
-272.868462,499,10526.857976
-243.663934,499,10773.002722
-303.443381,499,11020.630342
-245.408282,499,11269.359267
-240.888412,499,11478.206298
-223.149412,499,11718.535824
-201.216199,499,11952.80968
-214.813125,499,12213.523487
-238.530903,499,12451.722872
-206.259064,499,12700.605575
-231.298122,499,12943.994399
-201.24519,499,13181.068881
-186.587673,499,13433.371759
-236.414561,499,13706.649686
-179.614545,499,13959.071772
-189.04403,499,14192.589869
-172.15832,499,14425.501338
-179.099643,499,14661.665099
-165.301284,499,14904.243594
-155.793663,499,15155.8721
-161.430327,499,15395.506828
-153.817726,499,15611.723874
-150.376806,499,15845.9639
-144.379892,499,16094.064646
-146.914844,499,16351.652171
-144.845441,499,16601.85547
-163.627494,499,16853.464736
-156.558292,499,17086.126246
-168.132337,499,17307.124014
-166.754837,499,17535.850936
-146.796496,499,17793.593243
-155.106239,499,18061.320338
-136.288068,499,18325.056665
-144.377521,499,18594.05452
-148.154385,499,18833.232205
-166.60342,499,19051.17974
-152.189991,499,19315.553983
-145.575285,499,19577.999174
-140.501007,499,19834.595605
-173.239938,499,20080.557618
-165.527356,499,20317.074085
-177.183363,499,20558.561074
-151.921395,499,20781.391556
-157.489554,499,21002.859426
-185.093155,499,21232.155628
-180.173888,499,21490.19618
-152.78653,499,21717.267112
-166.57966,499,21957.314416
-156.010533,499,22201.239376
-165.216858,499,22459.250073
-149.715146,499,22722.992559
-146.156017,499,22986.226544
-155.709413,499,23249.797963
-163.877781,499,23503.02599
-155.049819,499,23765.061926
-150.596348,499,23998.358713
-138.257744,499,24245.055142
-153.279491,499,24464.856665
-148.798019,499,24675.177046
-142.020799,499,24902.630282
-155.997847,499,25131.960096
-147.846782,499,25349.769203
-137.773082,499,25566.647691
-132.029934,499,25773.681581
-139.485438,499,25984.054563
