#{"t_start": 1687878384.5578222, "env_id": "quantum_nonlinear_obser_EN-v0"}
r,l,t
-346.721369,499,236.911465
-335.111391,499,462.703647
-324.921705,499,697.098544
-322.328034,499,947.15486
-330.207372,499,1206.52622
-311.348535,499,1440.066565
-354.255186,499,1684.818098
-323.679357,499,1921.83204
-346.081823,499,2120.496844
-316.163917,499,2321.533779
-335.228474,499,2522.836213
-332.310109,499,2727.658392
-329.368564,499,2928.29439
-317.540437,499,3136.56154
-325.57651,499,3338.680009
-339.896784,499,3540.520229
-305.471158,499,3748.982444
-339.253343,499,3950.972498
-307.481069,499,4154.558922
-342.299058,499,4353.749261
-294.571722,499,4556.313199
-300.951163,499,4749.500942
-336.353035,499,4942.22422
-252.021124,499,5138.425763
-320.211413,499,5377.29493
-326.394158,499,5625.038832
-330.137071,499,5880.231782
-319.387298,499,6142.049462
-340.019094,499,6339.581674
-326.159031,499,6564.415454
-339.965828,499,6791.739709
-315.086112,499,7015.857754
-313.35469,499,7254.049292
-327.979565,499,7485.28947
-306.849614,499,7710.755556
-335.000967,499,7900.327612
-281.280065,499,8121.960405
-336.115247,499,8354.421456
-326.852899,499,8578.630103
-274.746868,499,8819.990039
-341.837681,499,9064.066399
-322.289352,499,9299.397492
-323.356976,499,9530.912151
-301.76231,499,9757.616957
-281.367599,499,10007.19795
-271.299408,499,10265.970895
-251.451011,499,10526.860957
-201.608341,499,10772.965572
-247.263028,499,11020.63566
-287.392441,499,11269.297262
-263.173824,499,11478.099113
-246.387271,499,11718.58212
-256.259923,499,11952.776884
-264.801799,499,12213.494623
-191.871235,499,12451.69541
-215.177006,499,12700.711571
-197.605943,499,12944.124931
-185.39788,499,13181.192157
-208.65039,499,13433.513375
-203.920988,499,13706.796766
-173.347016,499,13959.305068
-164.303679,499,14192.512932
-193.5698,499,14425.369247
-177.866962,499,14661.723208
-175.981041,499,14904.122924
-165.021215,499,15156.002267
-172.111488,499,15395.565347
-174.897506,499,15611.642021
-156.596904,499,15845.962856
-159.714851,499,16094.150913
-166.402736,499,16351.648542
-153.688645,499,16601.854478
-147.532058,499,16853.560218
-146.205241,499,17086.07199
-163.083831,499,17307.126053
-159.479066,499,17535.74137
-166.950722,499,17793.507663
-146.505174,499,18061.222338
-157.438679,499,18325.229183
-168.109404,499,18594.191908
-141.581361,499,18833.189444
-145.428807,499,19051.311021
-150.066974,499,19315.678107
-148.240884,499,19578.07607
-161.281702,499,19834.617763
-174.85875,499,20080.638445
-152.118891,499,20317.124378
-181.462099,499,20558.480464
-160.027429,499,20781.238366
-167.727837,499,21002.691219
-180.699968,499,21232.328703
-170.282177,499,21490.235907
-179.970368,499,21717.437842
-166.130332,499,21957.425731
-159.725852,499,22201.359767
-154.456415,499,22459.314251
-169.937191,499,22723.095836
-147.676909,499,22986.337538
-150.464017,499,23249.894623
-146.749985,499,23502.967576
-157.89337,499,23764.925903
-146.335132,499,23998.185332
-154.856349,499,24244.879341
-164.504017,499,24464.748493
-164.39857,499,24675.032352
-138.222893,499,24902.739975
-146.711626,499,25131.800077
-159.595731,499,25349.824022
-140.924316,499,25566.589557
-171.794433,499,25773.724262
-137.119574,499,25984.169537
-139.834478,499,26198.401507
-156.432117,499,26444.177824
-146.437618,499,26666.940691
-149.207008,499,26909.798707
-138.230897,499,27140.451859
-126.61181,499,27374.190527
-150.293359,499,27608.170355
-145.630359,499,27859.286738
-141.170929,499,28101.711438
-142.25542,499,28349.779356
-128.867475,499,28594.457902
-132.555071,499,28837.66065
-130.563969,499,29068.866496
-141.51236,499,29297.727346
-128.997888,499,29515.679726
-127.669226,499,29763.010089
-138.788672,499,30030.621864
-121.587689,499,30261.530081
-135.649319,499,30484.527742
-137.322839,499,30705.267228
-123.135558,499,30917.340471
-127.524891,499,31131.755699
-124.766216,499,31356.325701
-123.509724,499,31570.610805
-128.366622,499,31781.49818
-130.463101,499,31998.557361
-134.721601,499,32207.348661
-128.005883,499,32415.560564
-135.326807,499,32627.089118
-138.60425,499,32863.024288
-140.704462,499,33079.369912
-127.336547,499,33297.222641
-123.5571,499,33528.874223
-122.211017,499,33744.810762
-123.966827,499,33961.586768
-136.150634,499,34179.093767
-135.943927,499,34398.104794
-124.730338,499,34615.083867
-135.636141,499,34827.197499
-129.812928,499,35041.453651
-133.698114,499,35255.640594
-136.77148,499,35475.27131
-125.717943,499,35697.517331
-122.415247,499,35912.125751
-125.99168,499,36136.038966
-130.513383,499,36377.022382
-133.106387,499,36590.821739
-125.368577,499,36802.616342
-123.570959,499,37010.590226
-120.80363,499,37222.752472
-126.098396,499,37430.606509
-128.305124,499,37634.102016
-125.0313,499,37846.182729
-124.845419,499,38058.645765
-130.512249,499,38278.281719
-125.755585,499,38491.469177
-136.300443,499,38708.129229
-134.454448,499,38914.38836
-131.696512,499,39121.677172
-136.974613,499,39354.776265
-138.389383,499,39594.874898
-133.263105,499,39834.45614
-134.981459,499,40076.173198
-135.196794,499,40326.95602
-128.101263,499,40562.826914
-131.213463,499,40806.19888
-124.974939,499,41039.316303
-127.008034,499,41264.08233
-132.715182,499,41512.07815
-127.729906,499,41786.649026
-126.929575,499,42020.592569
-121.88523,499,42257.928375
-124.570369,499,42491.105433
-127.437676,499,42733.393062
-124.193235,499,42956.919381
-126.099681,499,43168.759574
-127.174945,499,43370.076902
-129.385773,499,43585.159401
-125.800647,499,43796.56924
-125.122524,499,43998.105294
-129.48729,499,44198.543814
