#{"t_start": 1685035432.6085608, "env_id": "quantumEnvExp-v0"}
r,l,t
-228.749848,499,27.067399
-200.753574,499,55.625439
-246.76095,499,84.16771
-242.14432,499,113.97874
-244.135303,499,143.859688
-227.483287,499,270.094674
-243.092684,499,300.847379
-197.469068,499,330.718611
-240.308999,499,360.502011
-232.286381,499,389.758589
-246.546744,499,512.255618
-246.260766,499,542.431214
-197.482155,499,574.053523
-244.275132,499,605.242242
-244.216285,499,635.127904
-209.140999,499,761.600805
-233.909949,499,788.72386
-246.252845,499,816.425055
-244.346611,499,845.430522
-244.38871,499,873.470278
-224.248674,499,1001.918205
-223.572046,499,1032.273813
-231.533867,499,1062.959153
-243.735451,499,1094.717876
-244.685119,499,1125.605841
-241.517474,499,1250.363925
-234.246065,499,1278.194387
-209.454669,499,1302.858439
-235.152754,499,1327.336527
-238.576497,499,1351.778874
-227.439175,499,1459.449366
-191.500032,499,1484.068468
-218.309888,499,1510.681783
-200.018226,499,1537.806957
-224.044374,499,1564.122263
-212.442766,499,1662.47257
-194.106287,499,1686.52725
-218.958117,499,1709.987902
-208.557168,499,1731.915901
-215.657578,499,1755.63222
-235.61445,499,1833.084648
-225.792368,499,1851.221642
-226.726494,499,1869.855801
-208.103747,499,1888.214088
-171.893526,499,1906.622448
-200.970681,499,1980.507356
-217.383471,499,1998.844207
-215.841936,499,2017.70453
-213.054249,499,2037.982572
-199.870249,499,2060.59664
-230.419983,499,2143.629495
-211.496279,499,2162.669831
-186.050787,499,2182.285951
-168.350894,499,2201.603349
-224.549218,499,2222.009667
-192.176132,499,2300.460008
-201.112915,499,2320.036034
-207.38238,499,2338.784526
-225.686119,499,2357.579703
-222.748206,499,2377.269878
-222.357006,499,2493.292599
-214.516228,499,2524.933113
-207.003541,499,2559.117317
-207.80945,499,2597.388367
-173.365823,499,2639.337576
-226.201853,499,2845.235733
-203.79458,499,2892.84336
-195.129214,499,2939.997784
-132.1967,499,2986.937177
-206.616002,499,3034.584276
-204.666211,499,3259.339658
-195.196986,499,3307.034201
-191.625596,499,3354.507685
-192.079622,499,3403.202343
-218.529732,499,3453.93692
-207.79771,499,3666.76953
-213.433161,499,3715.657529
-204.02748,499,3766.000456
-179.979589,499,3818.821765
-188.489709,499,3871.19803
-182.668367,499,4087.526279
-213.624952,499,4133.615299
-206.109843,499,4180.535821
-234.27175,499,4229.865268
-230.889212,499,4279.51036
-170.611234,499,4504.377582
-215.464917,499,4552.293844
-212.234574,499,4599.123183
-221.473362,499,4647.866377
-227.21443,499,4696.391615
-180.82628,499,4905.874818
-229.951794,499,4955.540894
-209.999884,499,5006.992625
-232.17294,499,5059.402364
-160.48022,499,5110.82884
-179.51766,499,5327.678813
-215.291608,499,5372.973798
-152.834173,499,5418.618433
-170.594987,499,5467.575318
-179.943294,499,5517.027139
-212.425288,499,5746.448587
-194.04521,499,5796.74439
-175.368455,499,5843.721793
-189.767267,499,5891.271976
-212.268299,499,5938.023304
-192.490322,499,6152.970774
-192.739196,499,6201.599651
-173.778694,499,6250.409215
-166.396147,499,6302.904041
-206.607537,499,6354.254611
-139.836266,499,6571.394328
-172.5011,499,6616.499998
-158.030286,499,6663.524913
-181.549707,499,6711.331071
