#{"t_start": 1685035432.476797, "env_id": "quantumEnvExp-v0"}
r,l,t
-244.448633,499,27.150153
-244.818396,499,55.767217
-241.850305,499,84.373116
-243.132633,499,114.11105
-237.63221,499,143.975803
-233.998111,499,270.258073
-230.639844,499,300.938329
-245.804888,499,330.879419
-245.509931,499,360.633774
-239.854578,499,389.857126
-243.992784,499,512.369037
-244.909899,499,542.533995
-244.412019,499,574.19627
-246.051526,499,605.404386
-244.950559,499,635.25185
-241.250796,499,761.732676
-223.456193,499,788.847508
-245.702084,499,816.579654
-240.600146,499,845.497919
-241.570987,499,873.655375
-245.572392,499,1002.10466
-235.581521,499,1032.445915
-238.566755,499,1063.110264
-243.860298,499,1094.897073
-224.762627,499,1125.85747
-216.702198,499,1250.555651
-218.523914,499,1278.314279
-221.810246,499,1302.99968
-225.454062,499,1327.478228
-219.58958,499,1351.910691
-210.735552,499,1459.632481
-202.759381,499,1484.223693
-219.664324,499,1510.737305
-195.947372,499,1537.971291
-198.933507,499,1564.224447
-191.832895,499,1662.634282
-205.049265,499,1686.726094
-205.20285,499,1710.062251
-201.643954,499,1732.0366
-196.960371,499,1755.752415
-216.059978,499,1833.29762
-198.496056,499,1851.369857
-187.212662,499,1870.016059
-224.535446,499,1888.367201
-194.350196,499,1906.791245
-223.134229,499,1980.639119
-210.017476,499,1998.975993
-185.34394,499,2017.801792
-230.063359,499,2038.148714
-213.118838,499,2060.786373
-186.157255,499,2143.761247
-176.195211,499,2162.791424
-219.865147,499,2182.417939
-230.449923,499,2201.685968
-232.890222,499,2222.17612
-184.314917,499,2300.538191
-202.261983,499,2320.19518
-235.912035,499,2338.826515
-212.293755,499,2357.640359
-220.207905,499,2377.390096
-215.72708,499,2493.418621
-221.944802,499,2525.044594
-169.039942,499,2559.21492
-204.884862,499,2597.49315
-204.687585,499,2639.489546
-200.042793,499,2845.382704
-221.513872,499,2893.001401
-192.736004,499,2940.047237
-187.714586,499,2987.181343
-222.80144,499,3034.646242
-210.087568,499,3259.364001
-173.755264,499,3307.217888
-206.424502,499,3354.516242
-197.913368,499,3403.299466
-216.740086,499,3454.052934
-211.485107,499,3666.94902
-192.430919,499,3715.800029
-179.568132,499,3766.159576
-172.74053,499,3818.977979
-219.4077,499,3871.306457
-187.127513,499,4087.94009
-198.421567,499,4133.882136
-235.584765,499,4180.64441
-192.879664,499,4229.967652
-194.066188,499,4279.728214
-171.17629,499,4504.42789
-217.314531,499,4552.378535
-189.95809,499,4599.257164
-199.660198,499,4647.949972
-198.554323,499,4696.458747
-203.83274,499,4906.023504
-132.804651,499,4955.65193
-222.317978,499,5007.055578
-169.463447,499,5059.579101
-221.275508,499,5110.970266
-204.764536,499,5327.75451
-195.140184,499,5373.122157
-201.044279,499,5418.780279
-180.745605,499,5467.766589
-196.135671,499,5517.272712
-169.21591,499,5746.400406
-166.013606,499,5796.782336
-195.033211,499,5843.828945
-170.390795,499,5891.399444
-193.250351,499,5938.145407
-172.431879,499,6153.17922
-146.312388,499,6201.721095
-180.576514,499,6250.6322
-180.740762,499,6303.020415
-189.448746,499,6354.39581
-177.162947,499,6571.499329
-177.497037,499,6616.639688
-198.194948,499,6663.638347
-178.071974,499,6711.46285
-151.286027,499,6761.253617
-196.453717,499,6991.250007
-189.594027,499,7037.448449
-178.859495,499,7083.221684
-181.780557,499,7128.905936
-195.464194,499,7175.643539
-158.779387,499,7397.045716
-189.569993,499,7447.683851
-155.84563,499,7499.853296
-165.718706,499,7552.556043
-181.11799,499,7604.376664
-180.914114,499,7815.792357
-164.52433,499,7862.440501
-156.978179,499,7909.542743
-194.418632,499,7958.63658
-151.226871,499,8010.396089
-174.118926,499,8238.353548
-176.89582,499,8284.393192
-170.544734,499,8329.293302
-178.649725,499,8375.475471
-196.295476,499,8423.566221
-170.83945,499,8642.907957
-191.476333,499,8692.21822
-198.101693,499,8744.23127
-167.239799,499,8795.708175
-173.678183,499,8845.965476
-183.301134,499,9058.419312
-163.202023,499,9104.746176
-163.79346,499,9151.236731
-156.130147,499,9198.644072
-191.873036,499,9249.316579
-164.198941,499,9477.01377
-153.31104,499,9522.213588
-184.079466,499,9567.640983
-138.930549,499,9614.634802
-177.617095,499,9663.560844
-166.832968,499,9878.39539
-170.268245,499,9928.449761
-194.734751,499,9978.335218
-166.585425,499,10025.948788
-167.778819,499,10074.135183
-170.746297,499,10287.875352
-168.461135,499,10332.704052
-178.060354,499,10376.483462
-164.992809,499,10423.614777
-163.717772,499,10473.119357
-181.671294,499,10699.715816
-162.032142,499,10743.403112
-166.442604,499,10786.167625
-149.711452,499,10830.911604
-158.474233,499,10877.269935
-149.877192,499,11097.004395
-174.238498,499,11147.063142
-174.476468,499,11196.139642
-162.975845,499,11243.947042
-154.843686,499,11291.12795
-160.263542,499,11499.868239
-155.539786,499,11542.2934
-152.502785,499,11585.371863
-158.564325,499,11629.2744
-184.433353,499,11678.464524
-154.299804,499,11909.276869
-168.342927,499,11954.133892
-182.229854,499,11998.457737
-149.332391,499,12043.045271
-155.982083,499,12088.712743
-161.45778,499,12304.218185
-139.404675,499,12350.002488
-151.547115,499,12397.216445
-162.019804,499,12445.875464
-164.46333,499,12493.196174
-145.917844,499,12711.240558
-149.921009,499,12755.523245
-151.687756,499,12800.990599
-164.776489,499,12845.223419
-163.589767,499,12892.464546
-148.494501,499,13120.75544
-154.087002,499,13165.089272
-146.976953,499,13209.373755
-159.863223,499,13253.691971
-172.264788,499,13299.242553
-147.767231,499,13519.172773
-144.570125,499,13567.05109
-169.487581,499,13615.827283
-164.312358,499,13665.592094
-147.677882,499,13715.427892
-152.046947,499,13927.883251
-154.579657,499,13971.988142
-153.59324,499,14016.468551
-126.63855,499,14061.563675
-152.437557,499,14107.794933
-120.395096,499,14340.098414
-153.56205,499,14386.216372
-159.060842,499,14430.938865
-142.108026,499,14475.757286
-155.221076,499,14522.353375
-129.846357,499,14730.821227
-147.616224,499,14778.110187
-165.695115,499,14827.545758
-135.303354,499,14877.866458
-172.603564,499,14926.426165
-166.782938,499,15145.992664
-166.577104,499,15192.112241
-159.742393,499,15237.67496
-122.869027,499,15281.345184
-145.699439,499,15326.649734
-148.7352,499,15554.737062
-157.60226,499,15601.00463
-126.721982,499,15646.428735
-162.973579,499,15693.153203
-149.981207,499,15739.720247
-169.493404,499,15958.410177
-178.73795,499,16007.094986
-167.442271,499,16058.667039
-160.096414,499,16106.835196
-150.808676,499,16155.079439
-165.685338,499,16369.141529
-170.420494,499,16414.606313
-158.744743,499,16458.580091
-136.039039,499,16501.609635
-166.585831,499,16546.42444
-146.808072,499,16779.761672
-134.008884,499,16826.146683
-155.708893,499,16871.987926
-139.254578,499,16918.329509
-119.904119,499,16963.845938
-144.530568,499,17175.635848
-151.12613,499,17224.258286
-159.376385,499,17273.988139
-149.030965,499,17322.38127
-157.627965,499,17368.604364
-166.769805,499,17594.513793
-150.299819,499,17638.915099
-179.632974,499,17681.069099
-157.991924,499,17724.771883
-143.058069,499,17768.598897
-149.375267,499,17993.017286
-150.68371,499,18038.049656
-145.333556,499,18083.745044
-154.556632,499,18129.630326
-165.401529,499,18175.387891
-151.704998,499,18395.053892
-144.885614,499,18441.083511
-137.809804,499,18488.502224
-174.22368,499,18535.803537
-137.364849,499,18581.566145
-136.180849,499,18803.227374
-173.544677,499,18846.67808
-160.994129,499,18889.540226
-156.259582,499,18934.121568
-160.22785,499,18980.834671
-152.71259,499,19212.730112
-158.862803,499,19258.893522
-161.736597,499,19304.85774
-172.526673,499,19350.561257
-168.491623,499,19396.299411
-150.261444,499,19608.999335
-136.529943,499,19655.414332
-137.733947,499,19702.053544
-144.72414,499,19748.58748
-157.919741,499,19796.965346
-155.129014,499,20024.776523
-158.06822,499,20068.346258
-133.932076,499,20113.160377
-152.103499,499,20158.410692
-163.95429,499,20204.427535
-156.353961,499,20426.882586
-158.494099,499,20471.804281
-134.149025,499,20518.228575
-156.776611,499,20565.021315
-146.336676,499,20613.234838
-147.418831,499,20835.332426
-144.632913,499,20879.757336
-133.274802,499,20925.929289
-156.686048,499,20975.071252
-153.348542,499,21024.141594
-149.721876,499,21239.882319
-130.231971,499,21285.171168
-148.316885,499,21331.119525
-163.267134,499,21378.328871
-128.677741,499,21425.969715
-137.666506,499,21650.379475
-141.558589,499,21696.160663
-160.504812,499,21742.863142
-142.562353,499,21788.994407
-154.529048,499,21835.686102
-124.017737,499,22048.545338
-137.797679,499,22092.558758
-145.551056,499,22138.624279
-136.696139,499,22188.764588
-150.427206,499,22240.090127
-126.921754,499,22462.155908
-150.721892,499,22508.99383
-146.196424,499,22555.671813
-169.703299,499,22601.668042
-136.490616,499,22645.424288
-112.679361,499,22860.933909
-169.608649,499,22908.959902
-139.086288,499,22955.827695
-148.128139,499,23003.365744
-142.199957,499,23052.070902
-120.774486,499,23267.797501
-136.568707,499,23311.720231
-121.596549,499,23357.065845
-158.012453,499,23404.78857
-153.666311,499,23453.158055
-140.913155,499,23672.908303
-143.57145,499,23719.927453
-138.129488,499,23768.429507
-151.476755,499,23813.650532
-138.816045,499,23859.123242
-134.481041,499,24081.481113
