#{"t_start": 1685747403.6850984, "env_id": "quantumEnvExp-v0"}
r,l,t
-202.775707,499,8.136042
-248.153065,499,15.065421
-247.556769,499,23.8894
-247.901547,499,32.783606
-243.558101,499,41.275734
-244.941954,499,50.292784
-247.666278,499,58.357093
-245.971737,499,66.394282
-219.803467,499,72.547087
-248.257549,499,78.547791
-247.418436,499,87.382469
-246.963343,499,95.936763
-238.641555,499,104.269326
-248.239415,499,111.9546
-207.163884,499,119.879541
-243.93072,499,145.521198
-241.749081,499,152.398657
-228.890471,499,158.39069
-246.881929,499,164.419031
-221.19568,499,170.410557
-248.174299,499,178.406209
-211.542515,499,186.045914
-244.135091,499,193.894441
-245.470991,499,200.090843
-248.417361,499,206.068751
-240.179317,499,213.38073
-216.483317,499,219.38603
-240.916992,499,225.381397
-184.836725,499,231.422259
-233.660256,499,237.405563
-227.24242,499,245.348917
-187.997961,499,251.335319
-237.078444,499,257.332723
-209.386432,499,263.82412
-244.337872,499,269.972346
-235.306461,499,276.747359
-232.488796,499,283.01446
-214.117922,499,289.221472
-221.222616,499,295.19918
-165.848869,499,301.221616
-231.314035,499,308.063225
-219.334342,499,314.087083
-209.721991,499,320.273871
-197.388548,499,326.48065
-163.725609,499,333.046492
-158.096438,499,340.325362
-185.369171,499,346.370491
-196.390323,499,352.690257
-184.529124,499,358.746427
-206.815967,499,365.788103
-202.962747,499,375.395555
-160.791034,499,385.982689
-180.569371,499,394.35717
-158.512214,499,402.145853
-203.691437,499,411.09024
-149.105868,499,420.11907
-217.408147,499,427.820571
-176.471702,499,436.200325
-203.160606,499,444.793309
-164.329701,499,453.30406
-131.313751,499,476.73301
-172.021419,499,485.535157
-146.460793,499,493.665984
-190.889103,499,502.456289
-184.114629,499,511.278033
-93.357111,499,536.88897
-190.607586,499,545.717806
-153.809705,499,554.551131
-133.871434,499,561.0942
-211.116961,499,569.847334
-104.573843,499,582.921516
-162.723893,499,591.606103
-119.085776,499,600.629173
-192.197825,499,607.459452
-85.62318,499,616.179686
-104.348612,499,640.466285
-166.501943,499,648.76022
-136.655157,499,657.042841
-116.838052,499,665.341957
-104.32,499,673.650219
-92.869349,499,697.340709
-117.052597,499,703.591894
-143.530448,499,710.933393
-117.358568,499,717.67456
-95.395897,499,726.361211
-126.330055,499,749.216389
-127.540975,499,757.150621
-88.482405,499,766.021237
-82.559318,499,773.798416
-107.904911,499,781.512948
-148.352634,499,789.371692
-98.661629,499,796.265212
-110.817136,499,802.775128
-101.092107,499,808.965366
-106.938757,499,815.210542
-82.763266,499,823.985522
-80.912943,499,830.207615
-101.462478,499,836.455068
-87.460387,499,843.330848
-110.206602,499,849.446498
-116.078949,499,858.400291
-88.014797,499,865.124153
-78.675248,499,871.329652
-75.531247,499,877.440879
-109.410064,499,884.471486
-84.064584,499,892.124636
-82.482683,499,899.626038
-77.253703,499,905.709796
-77.284875,499,911.822616
-77.532725,499,918.501365
-72.586258,499,925.620921
-93.134195,499,931.927104
-71.095151,499,939.232468
-61.885456,499,945.469174
-94.996051,499,951.673995
-65.51232,499,958.87991
-68.77344,499,966.023958
-59.405681,499,972.624626
-82.38496,499,978.814994
-83.985748,499,985.078608
-66.581934,499,992.374894
-80.002541,499,998.48831
-61.854518,499,1004.586345
-79.095589,499,1010.753456
-103.006297,499,1017.694306
-71.689342,499,1025.27503
-68.274839,499,1031.702707
-88.354916,499,1037.793639
-80.933263,499,1043.876642
-68.665663,499,1050.03967
-72.283485,499,1057.203607
-76.860561,499,1063.296828
-67.821352,499,1069.39147
-80.758914,499,1075.487108
-65.571398,499,1081.868689
-89.600742,499,1089.524842
-66.555808,499,1095.711495
-64.832535,499,1101.883509
-81.543471,499,1108.00321
-87.518526,499,1114.103469
-66.937701,499,1121.173949
-66.804755,499,1127.539647
-61.50176,499,1133.67406
-67.376757,499,1140.478322
-72.092708,499,1146.709403
-62.745501,499,1156.235476
-87.443333,499,1162.364194
-67.889966,499,1168.546885
-76.991795,499,1175.944568
-72.469327,499,1182.084923
-65.964107,499,1191.306621
-81.1718,499,1198.624283
-75.87642,499,1205.117614
-56.137851,499,1211.337212
-61.832358,499,1217.601295
-79.265878,499,1224.74474
-59.42786,499,1231.187479
-62.068074,499,1238.211191
-64.594733,499,1244.418969
-68.046592,499,1250.726109
-65.33816,499,1259.316653
-73.198562,499,1265.453309
-70.470398,499,1271.642282
-60.114628,499,1278.041907
-67.681978,499,1284.466592
-53.252713,499,1291.853156
-68.808092,499,1298.049998
-56.381345,499,1304.220847
-58.876973,499,1310.363876
-70.830002,499,1316.878099
-57.774393,499,1323.996826
-70.837265,499,1330.115859
-63.069206,499,1336.264846
-59.628781,499,1342.549306
-67.240907,499,1349.830386
-59.326044,499,1371.009026
-64.526425,499,1379.343699
-70.414612,499,1385.838042
-61.383153,499,1392.833971
-66.951572,499,1399.431827
-62.291866,499,1423.269058
-83.907906,499,1430.515839
-62.089855,499,1437.868884
-70.911958,499,1444.780401
-74.088183,499,1451.642117
-62.503903,499,1458.890262
-61.867504,499,1466.090611
-63.00158,499,1472.898857
-59.404468,499,1479.610711
-77.353253,499,1486.49135
-63.197094,499,1494.196885
-65.155375,499,1500.725641
-54.33985,499,1507.54512
-64.29995,499,1514.273358
-58.573827,499,1521.886198
-56.75091,499,1529.666271
-72.104233,499,1537.960195
-67.935677,499,1545.469706
-58.601289,499,1552.260814
-56.818112,499,1559.224411
-51.716315,499,1584.622311
-62.593204,499,1591.6323
-64.347748,499,1598.184415
-60.830178,499,1604.983488
-62.426444,499,1613.629443
-67.006623,499,1622.019117
-60.142639,499,1628.702392
-58.019259,499,1635.408125
-64.26351,499,1641.894097
-61.598919,499,1648.418027
-57.995978,499,1656.203613
-59.686672,499,1662.858734
-52.682468,499,1669.482327
-67.455149,499,1676.129576
-63.712376,499,1682.710571
-54.27629,499,1690.654128
-51.708759,499,1697.881924
-54.545751,499,1704.383458
-68.646564,499,1710.941813
-62.327429,499,1717.898057
-56.78908,499,1725.638563
-61.449215,499,1732.831225
-60.452337,499,1739.60693
-60.699365,499,1746.510674
-49.859998,499,1753.017818
-56.808379,499,1760.637946
-55.832464,499,1767.360583
-58.123931,499,1774.13661
-54.721222,499,1780.749096
-53.041721,499,1787.671674
-58.245608,499,1795.334885
-54.944925,499,1801.990309
-56.26561,499,1808.494716
-53.193907,499,1815.343535
-50.537795,499,1822.792761
-51.976002,499,1843.736594
-43.966669,499,1850.396178
-45.686833,499,1857.147194
-60.713683,499,1863.600493
-51.216875,499,1870.040647
-58.556738,499,1877.800097
-58.384751,499,1884.491921
-51.967576,499,1891.428735
-58.550279,499,1898.058885
-51.274948,499,1904.697695
-53.971498,499,1927.658136
-53.523202,499,1934.582348
-50.207728,499,1941.945652
-44.842734,499,1948.841208
-51.681801,499,1955.458615
-52.580441,499,1964.905216
-46.604935,499,1972.787971
-54.468523,499,1979.953331
-52.216787,499,1986.684912
-53.051807,499,1993.21172
-56.096303,499,2000.99017
-44.937674,499,2008.014523
-56.314876,499,2014.603575
-54.214433,499,2021.394147
-51.0626,499,2028.42166
-51.342056,499,2036.424884
-46.446728,499,2043.113129
-49.427597,499,2049.741645
-49.216519,499,2056.552357
-51.625464,499,2063.465003
-49.733685,499,2071.2094
-46.00155,499,2078.138061
-50.038731,499,2085.072315
-53.574661,499,2091.611523
-48.90628,499,2098.16696
-58.664301,499,2106.029757
-49.478434,499,2112.595751
-52.475773,499,2119.091559
-49.746314,499,2125.643367
-53.071669,499,2132.525387
-46.09043,499,2140.884292
-47.335696,499,2147.378013
-49.940195,499,2154.030095
-49.449438,499,2160.503304
-47.487312,499,2167.592599
-52.543448,499,2175.360271
-49.42844,499,2182.643207
-45.413115,499,2189.438006
-48.552704,499,2195.914731
-42.41649,499,2203.003479
-47.316972,499,2214.555339
-46.136829,499,2221.439087
-49.819238,499,2228.303593
-45.831026,499,2235.007509
-47.663291,499,2241.508503
-47.446581,499,2249.380601
-47.640148,499,2256.783412
-49.390004,499,2263.714442
-48.380065,499,2270.21234
-51.520663,499,2277.103476
-43.284899,499,2285.562975
-46.763679,499,2292.192648
-49.671686,499,2298.822433
-49.803399,499,2305.337318
-46.254201,499,2311.86446
-47.801392,499,2322.068648
-51.766823,499,2329.057524
-49.732172,499,2335.598059
-45.620678,499,2342.297046
-45.110165,499,2350.099534
-52.112968,499,2357.859524
-47.037397,499,2364.410363
-48.166938,499,2371.217943
-44.776665,499,2378.121844
-50.563861,499,2386.887158
-46.627664,499,2395.624815
-45.081743,499,2402.375088
-41.552799,499,2409.371264
-47.298342,499,2416.460377
-45.909118,499,2424.489153
-50.695814,499,2432.666221
-48.876902,499,2439.616392
-50.915595,499,2446.442291
