#{"t_start": 1685892119.4705083, "env_id": "quantumEnvExp-v0"}
r,l,t
-236.467257,499,10.583635
-234.5189,499,21.228884
-223.700219,499,31.925955
-205.897436,499,42.75159
-200.710629,499,53.306218
-233.460778,499,65.499181
-164.258225,499,75.923067
-227.602556,499,86.525115
-223.476765,499,97.152704
-173.795334,499,107.753055
-213.540744,499,119.558816
-161.080498,499,130.042827
-208.949111,499,140.675045
-234.105601,499,151.172941
-210.533207,499,161.787352
-227.46375,499,173.733526
-232.449633,499,184.383693
-166.849692,499,194.936029
-220.219378,499,205.519775
-193.100248,499,216.289293
-189.74816,499,228.096247
-188.378179,499,238.629999
-212.900828,499,249.417958
-205.251067,499,259.826737
-100.784059,499,270.348868
-213.064023,499,282.178912
-166.787427,499,292.625816
-178.014499,499,303.072653
-162.271331,499,313.458883
-200.411279,499,323.99616
-174.133331,499,335.795558
-124.170574,499,346.201025
-212.207316,499,356.648621
-217.82942,499,367.095822
-212.04126,499,377.736664
-144.322455,499,389.538271
-144.590405,499,400.01807
-128.52579,499,410.383034
-232.888788,499,420.871611
-123.288935,499,431.356088
-129.699657,499,443.280663
-181.260705,499,453.894464
-148.268357,499,464.476922
-169.339536,499,474.904544
-106.949932,499,485.322595
-213.661285,499,497.105447
-179.503477,499,507.593872
-206.524881,499,517.980801
-139.099334,499,528.556372
-84.133423,499,539.150177
-140.681097,499,553.878669
-123.435417,499,564.963757
-137.977988,499,575.647518
-151.239441,499,586.397403
-137.743224,499,596.911161
-170.480558,499,608.927124
-130.973404,499,619.434757
-120.877004,499,630.008205
-135.377407,499,640.431276
-94.617518,499,650.970559
-142.736942,499,662.813327
-169.437044,499,673.355294
-123.65885,499,683.83532
-126.533043,499,694.350479
-90.3999,499,704.926635
-88.062121,499,716.956253
-129.603893,499,727.378752
-114.78284,499,737.995576
-112.530118,499,748.528869
-93.450003,499,758.970048
-103.498106,499,770.774137
-83.058556,499,781.122101
-76.831858,499,791.523774
-95.935165,499,802.066739
-91.3478,499,812.941568
-74.147071,499,824.923072
-114.651158,499,835.523094
-92.886176,499,846.155559
-88.309124,499,856.729342
-76.746648,499,867.293139
-100.775437,499,879.224546
-116.531334,499,889.595487
-94.081137,499,900.18204
-91.214168,499,910.77983
-81.293811,499,921.364528
-84.976844,499,933.324998
-75.587639,499,943.769935
-64.993303,499,954.328909
-92.075335,499,964.836723
