#{"t_start": 1685892217.2026978, "env_id": "quantumEnvExp-v0"}
r,l,t
-228.172823,499,11.284301
-217.675549,499,22.191422
-223.048689,499,33.020586
-222.684361,499,43.838243
-141.336175,499,54.60655
-221.141866,499,66.767127
-210.771948,499,77.579545
-122.25617,499,88.314083
-168.64165,499,99.09335
-212.089739,499,109.97918
-162.534859,499,121.983296
-141.101228,499,132.827051
-186.604052,499,143.642002
-218.851357,499,154.408139
-202.569222,499,165.086512
-220.399258,499,176.954784
-225.353331,499,187.675175
-214.703194,499,198.454915
-226.833961,499,209.320576
-234.987674,499,220.143026
-112.788,499,232.200792
-228.552759,499,243.140508
-186.914528,499,253.937955
-228.536671,499,264.718615
-224.896683,499,275.547958
-238.036162,499,287.571781
-154.464194,499,298.523489
-177.630156,499,309.278294
-199.138666,499,320.054866
-177.41569,499,330.776879
-154.317091,499,342.858644
-196.337967,499,353.660455
-163.097948,499,364.405495
-207.686418,499,375.204619
-170.853533,499,386.056957
-152.813018,499,398.215912
-141.841466,499,409.031346
-141.536207,499,420.146047
-220.274709,499,430.962699
-186.70602,499,441.825919
-187.066327,499,454.105045
-191.41231,499,464.934218
-144.110831,499,475.697542
-101.679474,499,486.52304
-174.000687,499,497.311183
-148.230341,499,509.402262
-162.703955,499,520.350216
-174.519341,499,531.154905
-102.126404,499,541.971083
-164.892925,499,552.810176
-152.824733,499,567.951309
-143.081279,499,579.029489
-116.575755,499,589.845781
-104.825111,499,600.701712
-120.797709,499,611.627226
-168.83072,499,623.743136
-160.159546,499,634.622374
-149.550774,499,645.441416
-123.996521,499,656.250179
-123.671409,499,667.134238
-105.213429,499,679.254616
-114.15492,499,690.112922
-119.689464,499,700.897366
-91.432476,499,711.845524
-155.063157,499,722.837425
-116.776578,499,735.03479
-102.298935,499,745.83194
-110.818624,499,756.658124
-114.809051,499,767.772443
-97.092122,499,778.642338
-94.225135,499,791.165009
-87.958827,499,801.988253
-156.327554,499,812.819809
-149.912704,499,823.692841
-115.381675,499,834.536029
-94.142863,499,846.772166
-85.431233,499,857.660816
-74.331732,499,868.629904
-58.077029,499,879.477917
-84.578263,499,890.297604
-109.873654,499,902.52196
-80.740428,499,913.546236
-92.599683,499,924.479603
-82.030967,499,935.448938
-77.863905,499,946.264789
-90.076114,499,958.427705
-72.12713,499,969.373472
-85.876234,499,980.26495
-103.827039,499,991.04972
-97.978942,499,1001.811501
-58.951634,499,1013.966719
-89.876268,499,1024.889318
-77.305444,499,1035.756155
-73.074184,499,1046.660626
-93.257898,499,1057.61812
-59.863204,499,1069.673385
-86.089564,499,1080.541465
-88.083099,499,1091.348909
-63.094598,499,1102.247393
-79.718157,499,1113.164593
-83.057343,499,1128.614938
-63.897617,499,1139.506842
-78.831018,499,1150.358384
-63.38207,499,1161.188606
-66.648487,499,1172.148384
-74.334164,499,1184.387141
-72.435406,499,1195.260134
-82.765946,499,1206.214871
-71.393407,499,1216.992232
-75.75351,499,1227.934584
-77.13881,499,1240.075346
-71.933082,499,1250.872186
-86.043361,499,1261.801606
-79.744771,499,1272.775206
-68.496032,499,1283.640234
-65.951398,499,1295.842242
-72.062103,499,1306.795282
-76.15208,499,1317.954127
-72.08373,499,1328.878649
-70.341246,499,1339.773765
-68.891017,499,1351.835876
-70.432092,499,1362.602865
-75.496948,499,1373.424715
-74.30432,499,1384.310664
-65.889067,499,1395.134824
-64.689007,499,1407.210177
-59.299452,499,1418.294606
-61.224073,499,1429.168738
-65.897464,499,1440.092818
-74.76612,499,1450.98365
-78.009533,499,1463.125517
-54.430759,499,1473.99657
-63.37382,499,1484.843237
-56.541355,499,1495.738248
-58.782868,499,1506.591836
-68.340137,499,1518.702278
-60.784237,499,1529.650596
-63.118159,499,1540.538234
-74.090708,499,1551.420866
-64.692458,499,1562.295154
-64.383431,499,1574.440669
-51.914389,499,1585.342808
-84.571211,499,1596.321197
-68.789508,499,1607.22318
-70.006884,499,1618.267195
-68.29239,499,1630.508541
-58.101926,499,1641.413188
-59.845517,499,1652.274196
-61.812911,499,1663.210694
-64.307502,499,1674.131047
-64.310214,499,1689.773685
-72.3311,499,1700.768648
-56.814207,499,1711.708525
-57.433966,499,1722.604736
-57.508527,499,1733.548212
-65.432776,499,1745.688166
-58.615863,499,1756.571762
-78.488164,499,1767.404898
-65.785398,499,1778.426506
-64.632486,499,1789.299649
-52.296077,499,1801.494544
-55.966721,499,1812.323657
-65.801876,499,1823.140586
-65.095777,499,1833.973998
-62.524325,499,1844.858966
-74.465411,499,1856.993833
-60.438403,499,1867.794086
-67.925001,499,1878.599761
-54.206363,499,1889.453665
-68.401438,499,1900.349539
-66.242666,499,1912.555892
-65.208996,499,1923.517628
-60.809222,499,1934.366246
-50.933805,499,1945.201734
-67.753505,499,1956.054603
-57.680269,499,1968.361753
-54.209519,499,1979.379729
-47.595729,499,1990.285347
-53.54645,499,2001.197717
-65.119672,499,2012.19336
-69.501573,499,2024.322165
-55.524525,499,2035.210815
-59.859609,499,2046.039461
-59.325524,499,2056.972813
-55.608577,499,2067.794201
-53.000139,499,2079.989844
-47.362749,499,2090.906289
-58.163676,499,2101.749577
-57.994601,499,2112.565233
-48.846359,499,2123.414533
-49.48726,499,2135.589525
-59.71726,499,2146.43803
-46.934846,499,2157.271333
-54.891336,499,2168.133799
-51.194588,499,2178.899379
-47.690869,499,2191.064103
-54.698501,499,2201.923613
-48.597438,499,2212.802426
-48.353209,499,2224.021653
-59.130392,499,2234.847154
-47.209738,499,2250.180445
-57.255735,499,2261.151063
-51.956089,499,2271.964717
-47.261977,499,2282.834849
-61.736894,499,2293.680318
-53.862626,499,2305.78063
-48.034381,499,2316.581465
-49.709987,499,2327.535842
-52.491809,499,2338.358952
-51.416941,499,2349.369564
-47.077347,499,2361.568696
-53.613174,499,2372.473887
-52.015522,499,2383.406639
-52.655702,499,2394.263795
-60.004596,499,2405.086098
-48.509622,499,2417.257422
-55.797859,499,2428.178686
-45.977297,499,2438.994608
-58.993102,499,2449.855114
-61.436563,499,2460.726692
-50.945426,499,2472.939108
-51.317684,499,2483.863775
-46.301881,499,2494.745975
-45.657067,499,2505.716696
-47.781906,499,2516.667127
-55.261713,499,2528.873289
-48.383427,499,2539.816989
-47.464905,499,2550.689086
-53.629623,499,2561.580852
-46.64461,499,2572.472578
-43.274563,499,2584.583477
-54.973292,499,2595.515606
-50.698951,499,2606.387753
-46.072828,499,2617.368443
-49.336554,499,2628.275379
-45.644891,499,2640.451364
-52.294886,499,2651.455147
-44.426101,499,2662.307252
-48.189687,499,2673.136861
-54.601341,499,2684.087956
-49.82341,499,2696.203384
-57.206696,499,2707.132393
-50.709422,499,2718.028177
-48.073477,499,2728.906904
-48.332193,499,2739.836042
-46.415215,499,2751.942327
-42.802909,499,2762.901096
-48.715616,499,2773.788625
-52.301206,499,2784.658873
-43.263155,499,2795.441311
-49.309799,499,2810.701152
-47.554056,499,2821.667683
-47.278402,499,2832.62759
-49.145663,499,2843.412628
-45.919851,499,2854.286803
-52.298972,499,2866.460517
-42.473173,499,2877.434431
-49.547321,499,2888.310226
-51.411975,499,2899.262948
-49.744803,499,2910.142524
-49.117461,499,2922.292966
-45.378079,499,2933.189945
-53.960553,499,2944.072336
-52.516471,499,2954.950421
-46.258783,499,2965.743301
-46.531975,499,2977.917488
-50.007988,499,2988.958717
-50.631182,499,2999.759197
-46.252505,499,3010.714764
-48.118921,499,3021.58655
-55.06269,499,3033.827854
-47.877355,499,3044.772908
-43.724202,499,3055.673468
-42.583833,499,3066.396905
