#{"t_start": 1685893165.85929, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-548.795916,499,25.588942
-553.014234,499,50.870891
-535.961388,499,76.55576
-525.626491,499,101.90577
-473.20663,499,127.669621
-520.10861,499,154.031034
-511.052073,499,179.702625
-678.223374,499,205.392586
-576.565603,499,230.911216
-483.310323,499,256.47822
-458.795352,499,282.746039
-513.736864,499,308.315749
-555.19224,499,334.019712
-583.471461,499,360.268019
-529.665411,499,385.922993
-504.467012,499,412.17343
-652.574856,499,437.680129
-548.113368,499,463.279081
-458.90178,499,488.775779
-519.427255,499,514.376966
-577.06319,499,540.837714
-520.74585,499,566.38955
-543.151478,499,591.990619
-532.386133,499,617.589183
-505.680295,499,643.392574
-401.102195,499,669.784899
-540.972695,499,695.747482
-569.093096,499,721.716842
-629.771363,499,747.255897
-524.559203,499,772.841076
-524.708118,499,799.178236
-467.488839,499,824.712471
-510.565806,499,850.208891
-557.129346,499,875.86385
-519.131052,499,901.457678
-546.025428,499,927.856245
-559.730745,499,953.483886
-655.856754,499,979.066332
-517.166238,499,1004.616845
-504.456625,499,1030.121606
-542.400486,499,1056.42585
-625.868104,499,1081.95493
-491.059225,499,1107.489931
-522.100658,499,1133.148228
-528.910198,499,1158.68565
-403.808412,499,1185.057016
-540.067047,499,1210.526351
-535.620719,499,1236.180404
-659.995158,499,1261.844674
-593.378792,499,1287.485587
-532.003288,499,1316.009954
-477.086676,499,1341.78082
-496.3232,499,1367.575816
-533.99244,499,1393.259125
-569.479541,499,1419.167822
-515.232026,499,1445.723997
-498.161524,499,1471.324529
-655.227685,499,1496.970901
-601.90532,499,1522.732006
-465.139067,499,1548.604568
-566.295871,499,1575.201379
-624.881795,499,1600.838575
-499.421174,499,1626.54735
-565.046792,499,1652.269426
-537.205856,499,1678.128406
-494.016116,499,1704.617424
-428.50628,499,1730.342591
-546.091094,499,1756.216779
-544.731714,499,1781.960427
-670.535139,499,1807.644377
-539.674135,499,1834.441081
-488.103596,499,1860.568778
-518.909922,499,1886.243139
-523.154146,499,1911.864851
-527.689028,499,1937.552193
-533.842544,499,1964.335491
-500.07572,499,1989.959608
-577.229539,499,2015.609499
-600.765482,499,2041.473249
-513.723965,499,2067.138031
-513.132965,499,2093.673839
-533.919205,499,2119.429878
-596.643212,499,2145.13213
-540.858223,499,2171.231599
-511.880585,499,2197.036014
-533.767761,499,2223.746941
-405.546092,499,2249.53112
-538.236738,499,2275.214094
-527.227889,499,2301.030866
-655.234067,499,2326.66645
-597.790631,499,2353.218843
-520.970947,499,2378.926587
-491.48495,499,2404.580022
-509.974393,499,2430.228047
-550.748658,499,2455.909211
-590.737973,499,2482.388873
-466.242957,499,2508.201914
-530.955662,499,2533.94196
-641.644045,499,2559.653468
-567.930349,499,2585.240232
-517.922873,499,2613.913189
-542.073174,499,2639.601109
-558.761634,499,2665.408782
-541.974149,499,2691.051
-522.371951,499,2716.801502
-507.273732,499,2743.268252
-489.520624,499,2769.050525
-416.876616,499,2794.817716
-548.269302,499,2820.316282
-541.01173,499,2846.263495
-656.512272,499,2872.822384
-512.351666,499,2898.416512
-528.929486,499,2924.236436
-517.412085,499,2949.737871
-500.87509,499,2975.518724
-538.923574,499,3002.179812
-549.281961,499,3028.698343
-484.366696,499,3054.388397
-576.60581,499,3079.961907
-618.725861,499,3105.740312
