#{"t_start": 1685467608.7457888, "env_id": "quantumEnvExp-v0"}
r,l,t
-243.354943,499,12.764009
-228.809985,499,27.323226
-239.498054,499,42.327795
-242.965424,499,57.509135
-240.737877,499,72.323287
-244.236257,499,109.696425
-206.747861,499,127.297109
-223.742268,499,143.33984
-239.526585,499,159.946882
-220.44421,499,176.593943
-240.609786,499,219.394079
-243.614343,499,238.299319
-178.073268,499,254.388529
-234.494567,499,271.09808
-205.702204,499,287.757798
-234.772197,499,334.787559
-206.803191,499,353.198771
-241.978819,499,369.932086
-244.23963,499,386.075659
-228.259715,499,403.230117
-153.048915,499,451.713862
-226.703676,499,469.754462
-227.112673,499,486.430081
-226.213202,499,503.479039
-235.575187,499,520.27679
-231.54312,499,575.932784
-179.827256,499,593.541059
-193.545619,499,610.32769
-173.59772,499,627.322599
-200.743256,499,644.408058
-185.237933,499,700.413353
-187.776381,499,716.652265
-204.249962,499,732.622924
-156.636258,499,747.979589
-215.290607,499,764.17814
-195.191408,499,824.660738
-186.443418,499,838.533162
-223.600008,499,853.342725
-202.672523,499,867.241659
-207.898024,499,880.529851
-196.855189,499,930.97071
-191.166584,499,943.492531
-163.203972,499,954.647557
-166.063559,499,965.276964
-126.095169,499,977.098464
-173.304941,499,1007.108366
-166.707716,499,1020.602909
-140.924877,499,1033.219597
-184.494306,499,1044.334386
-172.855436,499,1055.567067
-167.597859,499,1082.178084
-190.329753,499,1095.069313
-178.649531,499,1105.911195
-174.736456,499,1117.728001
-215.663415,499,1129.433229
-194.093478,499,1152.585962
-197.914783,499,1165.195774
-186.482787,499,1175.961489
-199.042524,499,1186.777963
-149.249185,499,1197.965008
-157.219619,499,1221.723217
-148.057703,499,1234.344759
-181.059447,499,1245.123848
-169.413107,499,1255.650778
-175.916439,499,1266.802816
-186.859591,499,1289.910762
-191.387237,499,1301.84614
-161.510942,499,1312.253996
-166.939713,499,1323.071832
-170.82348,499,1334.564328
-165.474514,499,1358.040636
-148.640563,499,1370.689065
-185.981646,499,1381.966408
-174.683329,499,1392.627832
-157.17556,499,1403.440943
-181.548893,499,1428.036255
-117.226451,499,1440.17965
-171.815234,499,1450.985768
-171.852796,499,1462.171682
-198.530087,499,1473.083249
-167.981898,499,1500.386469
-185.599072,499,1512.414012
-156.191605,499,1523.677092
-176.576205,499,1534.825933
-149.732015,499,1546.353931
-166.508642,499,1568.927178
-167.858089,499,1580.058408
-176.313947,499,1590.783874
-166.02214,499,1600.992293
-158.66632,499,1612.489199
-155.628486,499,1634.121486
-174.831603,499,1645.338414
-178.323594,499,1655.895989
-181.310605,499,1666.664018
-133.256166,499,1678.452179
-175.866058,499,1699.951469
-172.019335,499,1710.963348
-166.504266,499,1721.315882
-179.767949,499,1731.027486
-142.762199,499,1742.168999
-166.010275,499,1767.220329
-155.212252,499,1777.814614
-160.69201,499,1787.954577
-153.272001,499,1798.128583
-168.585531,499,1809.140967
-182.307329,499,1829.664471
-153.57779,499,1840.56157
-154.905129,499,1850.789598
-165.425672,499,1861.200389
-143.948097,499,1872.607131
-165.876476,499,1893.146916
-162.000666,499,1904.24195
-147.829958,499,1914.796653
-161.192823,499,1925.520137
-166.651945,499,1936.321533
-162.45739,499,1956.443466
-176.215012,499,1967.545048
-113.801918,499,1977.798514
-161.122226,499,1988.689042
-176.670155,499,1999.754235
-158.467258,499,2022.767939
-148.389792,499,2034.41914
-156.480979,499,2045.008008
-145.370825,499,2055.849851
-146.620033,499,2066.551605
-174.792479,499,2086.715403
-148.517476,499,2098.487975
-170.276031,499,2108.364016
-148.299101,499,2119.526183
-167.599018,499,2129.553121
-139.789169,499,2149.797676
-163.753611,499,2161.458784
-142.455829,499,2171.717818
-144.670682,499,2182.622039
-160.747681,499,2192.951484
-135.381956,499,2213.399883
-133.571393,499,2224.456323
-158.133199,499,2235.291755
-160.399826,499,2246.83606
-160.593978,499,2256.789502
-128.728649,499,2279.136421
-146.337533,499,2289.938545
-157.044452,499,2300.977949
-162.697454,499,2312.213421
-159.092033,499,2322.514954
-158.680072,499,2343.09433
