#{"t_start": 1686329925.305564, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-517.903831,499,42.229666
-494.502679,499,79.061409
-660.645752,499,116.779699
-538.025695,499,154.270426
-539.599895,499,190.665484
-634.624032,499,229.350936
-580.125086,499,267.286172
-578.463372,499,304.690625
-552.899667,499,342.804585
-589.694549,499,379.34237
-530.230932,499,416.709707
-618.736406,499,452.981894
-676.744473,499,489.965279
-517.791085,499,528.143184
-495.60636,499,566.410611
-584.21604,499,604.869604
-551.075516,499,642.264414
-561.507467,499,681.310736
-538.056968,499,718.163843
-569.491149,499,755.447149
-600.601018,499,797.577813
-471.21549,499,838.007294
-505.943027,499,875.452512
-598.584979,499,913.83902
-655.6395,499,952.571752
-580.868936,499,992.509215
-576.607582,499,1031.583922
-683.108125,499,1070.178011
-572.321865,499,1106.7936
-544.439943,499,1143.060392
-575.487509,499,1179.291181
-579.949986,499,1213.974539
-547.390019,499,1247.065488
-537.382225,499,1281.577274
-571.247827,499,1316.280285
-619.914317,499,1351.775946
-657.351674,499,1386.022089
-509.068267,499,1419.314622
-522.811085,499,1452.222018
-553.409743,499,1486.126528
-599.14221,499,1519.397474
-589.17106,499,1551.936497
-522.319074,499,1586.644232
-570.718542,499,1620.545947
-595.561765,499,1654.271747
-478.722918,499,1687.468715
-510.204903,499,1720.549247
-603.52637,499,1753.039931
-635.205806,499,1785.920833
-584.777476,499,1818.762896
-621.24033,499,1854.02072
-649.149727,499,1888.542027
-542.781658,499,1923.28604
-537.112732,499,1959.614048
-616.946864,499,1993.845283
-541.903519,499,2028.742893
-542.161619,499,2063.079868
-561.829059,499,2096.494501
-638.463065,499,2130.88448
-619.793286,499,2163.903124
-615.406342,499,2197.140761
-505.119334,499,2231.041275
-525.928927,499,2263.850011
-558.780318,499,2299.029227
-588.924676,499,2334.242081
-529.604033,499,2367.906757
-530.735811,499,2403.209109
-569.568114,499,2437.157721
-547.226025,499,2471.418893
-468.871713,499,2504.523659
-543.03048,499,2539.197178
-643.951375,499,2572.939543
-590.139045,499,2608.184005
-615.226845,499,2643.083707
-603.431107,499,2676.719804
-707.943575,499,2710.63961
-514.042148,499,2744.056886
-524.111949,499,2777.776835
-659.315581,499,2811.084499
-546.879339,499,2844.386748
-533.346164,499,2878.61529
-618.136855,499,2911.68015
-620.152924,499,2945.794878
-593.64095,499,2979.008065
-634.574704,499,3012.613244
-480.123048,499,3047.967739
-531.371524,499,3081.949744
-531.300614,499,3115.797808
-625.32195,499,3149.760192
-535.508982,499,3184.622373
-533.397525,499,3220.144839
-609.078031,499,3253.678195
-481.939664,499,3288.296334
-554.917166,499,3322.433231
-492.545708,499,3356.813812
-644.262559,499,3391.348894
-589.321608,499,3424.848948
-562.286579,499,3459.643739
-657.546935,499,3493.402875
-651.890352,499,3528.433285
-520.14468,499,3566.055273
-490.723516,499,3599.732027
-691.744833,499,3633.466271
-571.67033,499,3668.085939
-503.964149,499,3703.346013
-582.632658,499,3738.046819
-611.774172,499,3771.57867
-589.530552,499,3805.017351
-631.827644,499,3838.56929
-482.943341,499,3873.383162
-549.414158,499,3908.128751
-549.915674,499,3940.631063
-646.723603,499,3973.866029
-519.00465,499,4006.76954
-554.804283,499,4039.010506
-642.31732,499,4073.502861
-469.991858,499,4104.712523
-527.43404,499,4136.207479
-508.490896,499,4167.781892
-689.28601,499,4200.781034
-572.133467,499,4234.808961
-603.619446,499,4267.429247
-692.690225,499,4300.88707
-592.262854,499,4332.876992
-553.075629,499,4365.349819
-486.247195,499,4399.820705
-605.138092,499,4431.879204
-584.977452,499,4463.688771
-537.556604,499,4495.758311
-568.85551,499,4527.849163
-613.636509,499,4561.48721
-623.941336,499,4593.609886
-588.657762,499,4625.70712
-462.296693,499,4658.716019
-554.528093,499,4691.251155
-591.070828,499,4724.646496
-598.234643,499,4757.75126
-514.659029,499,4790.709811
-540.441549,499,4822.625543
-616.915943,499,4854.559123
-486.344204,499,4886.471558
-516.984496,499,4917.582453
-579.923181,499,4950.824262
-603.897389,499,4982.637793
-604.16451,499,5014.903494
-501.376189,499,5047.183439
