#{"t_start": 1686329925.290021, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-583.153717,499,42.276134
-606.068958,499,79.060115
-495.164575,499,116.796445
-585.969103,499,154.302572
-526.268931,499,190.666418
-604.340268,499,229.370773
-592.28398,499,267.318942
-461.461436,499,304.707738
-565.680516,499,342.835267
-609.128955,499,379.36541
-609.644573,499,416.721423
-544.551665,499,452.984215
-572.717054,499,489.967665
-612.000678,499,528.157997
-460.999152,499,566.432391
-530.897622,499,604.885154
-554.163462,499,642.334425
-604.779619,499,681.285035
-644.168357,499,718.203157
-509.566277,499,755.451086
-765.522172,499,797.587569
-518.986403,499,838.041332
-544.122186,499,875.475049
-511.804759,499,913.860629
-644.665707,499,952.598747
-509.490199,499,992.546732
-568.794871,499,1031.625717
-537.583396,499,1070.199603
-607.891943,499,1106.815417
-627.266877,499,1143.077037
-537.944299,499,1179.311283
-495.922032,499,1214.035419
-589.267048,499,1247.081853
-592.6073,499,1281.658554
-574.082183,499,1316.333754
-531.074761,499,1351.811637
-539.84554,499,1386.024979
-592.744797,499,1419.342403
-467.120209,499,1452.244641
-529.827384,499,1486.121026
-567.261482,499,1519.412328
-654.954129,499,1551.952733
-627.542632,499,1586.663284
-510.682044,499,1620.580881
-758.716076,499,1654.298576
-532.140427,499,1687.501633
-567.240666,499,1720.58159
-536.138454,499,1753.055689
-609.295062,499,1785.985179
-542.276969,499,1818.795121
-567.416731,499,1853.856069
-518.411816,499,1888.566127
-620.243138,499,1923.349239
-666.128552,499,1959.640376
-532.885872,499,1993.868667
-498.89792,499,2028.758393
-561.130157,499,2063.109591
-554.907038,499,2096.521591
-553.518288,499,2130.921439
-553.361145,499,2163.914999
-606.051644,499,2197.156358
-629.47305,499,2231.074048
-477.644741,499,2263.865702
-507.450592,499,2299.06588
-599.910544,499,2334.249578
-648.832832,499,2367.958075
-574.403462,499,2403.233523
-577.166675,499,2437.177452
-679.512767,499,2471.432551
-533.158172,499,2504.506862
-520.849089,499,2539.176707
-563.320523,499,2572.955868
-572.691582,499,2608.216063
-557.873246,499,2643.119714
-575.409593,499,2676.736937
-563.10343,499,2710.655597
-629.063407,499,2744.081361
-658.569044,499,2777.810223
-523.283181,499,2811.121349
-549.053727,499,2844.398024
-547.586009,499,2878.591755
-577.353498,499,2911.695169
-607.468189,499,2945.793317
-518.389132,499,2979.065243
-558.574,499,3012.628989
-579.142652,499,3047.937781
-467.613608,499,3081.989473
-525.825528,499,3115.82771
-606.732419,499,3149.776657
-614.766253,499,3184.658785
-576.355915,499,3220.089473
-630.681339,499,3253.676859
-634.583258,499,3288.269277
-535.47984,499,3322.445146
-525.220039,499,3356.832539
-603.498205,499,3391.3694
-560.748766,499,3424.880336
-530.476395,499,3459.662994
-535.423052,499,3493.467176
-609.824362,499,3528.428893
-622.046007,499,3566.06018
-618.510421,499,3599.732509
-501.923719,499,3633.498266
-533.923073,499,3668.145604
-529.647685,499,3703.382608
-615.600012,499,3738.063672
-525.264949,499,3771.594342
-520.289966,499,3804.98291
-591.446019,499,3838.563177
-552.407138,499,3873.404112
-475.713216,499,3908.141784
-550.648665,499,3940.646766
-675.658467,499,3973.862969
-589.539822,499,4006.784916
-557.550564,499,4039.006107
-608.730737,499,4073.470519
-672.747352,499,4104.777401
-521.21292,499,4136.225928
-485.588767,499,4167.785705
-676.968476,499,4200.816153
-557.450792,499,4234.78025
-572.28553,499,4267.395715
-602.133103,499,4300.882454
-606.906464,499,4332.931024
-581.268591,499,4365.346797
-658.775571,499,4399.853391
-489.181758,499,4431.858581
-535.596514,499,4463.707404
-507.150776,499,4495.783656
-614.343574,499,4527.867648
-563.172083,499,4561.522923
-548.41782,499,4593.625407
-617.995336,499,4625.722227
-523.547827,499,4658.713967
-526.970005,499,4691.267636
-526.177564,499,4724.662092
-637.999766,499,4757.766613
-587.030423,499,4790.728106
-560.704361,499,4822.632776
-636.804389,499,4854.544191
-699.597582,499,4886.469018
-513.542106,499,4917.600788
-501.164403,499,4950.842738
-652.465523,499,4982.671885
-574.509845,499,5014.914608
-514.716333,499,5047.178488
-561.349528,499,5077.962825
-624.189771,499,5109.840914
-616.509758,499,5142.271749
-617.438233,499,5173.149631
-493.41798,499,5207.013508
-582.558972,499,5240.369781
-564.935889,499,5272.43608
-636.283175,499,5304.214863
-539.107473,499,5336.365944
-520.068302,499,5370.610546
-657.024531,499,5404.351229
-475.892313,499,5437.573597
-536.489912,499,5471.288214
-499.535849,499,5502.504064
-652.327591,499,5535.61641
-574.520243,499,5568.236634
-576.811384,499,5600.759578
-675.635162,499,5632.38964
-593.409068,499,5666.116622
-550.734456,499,5699.866359
-497.86854,499,5732.898759
-643.022281,499,5764.605629
-588.670401,499,5798.259789
-543.750817,499,5832.048627
-565.260369,499,5865.333245
-602.247677,499,5896.62473
-604.010841,499,5928.585579
-622.370208,499,5961.105615
-475.854179,499,5994.459686
-556.49929,499,6027.455867
-611.406594,499,6061.00148
-592.298708,499,6093.439875
-506.493288,499,6125.972848
-544.879623,499,6158.650665
-620.341285,499,6191.441584
-489.304027,499,6223.913269
-528.325203,499,6257.581833
-553.69348,499,6289.841757
-615.52486,499,6323.487721
-606.803094,499,6357.546617
-520.675391,499,6390.154791
-739.165567,499,6421.769624
-573.049602,499,6453.639773
-538.1491,499,6487.038407
-505.040147,499,6520.42856
-620.423324,499,6551.508676
-504.195611,499,6583.298372
-568.931285,499,6616.08328
-529.390781,499,6648.375369
-606.265133,499,6680.722699
-625.195277,499,6713.339244
-544.19756,499,6746.770658
-497.015227,499,6779.466784
-592.38249,499,6812.78206
-600.677096,499,6847.227407
-574.614069,499,6880.346875
-550.931847,499,6913.397955
-563.992434,499,6946.541113
-588.497513,499,6980.145597
-469.28961,499,7012.653808
-512.989014,499,7045.999117
-558.334883,499,7077.45062
-618.744538,499,7111.190275
-658.673724,499,7144.590792
-490.814359,499,7178.316411
-750.328199,499,7210.675778
-532.150594,499,7243.751452
-536.275261,499,7275.776982
-505.04724,499,7309.318338
-603.831214,499,7340.830643
-515.934344,499,7374.679054
-561.935724,499,7406.826786
-536.530616,499,7438.193943
-630.53261,499,7473.000669
-674.545725,499,7506.378737
-565.767044,499,7539.647166
-510.860658,499,7571.686849
-567.456037,499,7604.556908
-554.044575,499,7637.988926
-561.2751,499,7669.392011
-540.845414,499,7701.919506
-552.393347,499,7734.287708
-627.643859,499,7766.640619
-460.339054,499,7799.577773
-507.314492,499,7834.581259
-596.295914,499,7866.377162
-635.385196,499,7899.378973
-573.306502,499,7931.854789
-581.152028,499,7965.062008
-694.12526,499,7996.590446
-524.198514,499,8029.555788
-583.916505,499,8062.824011
-586.54675,499,8095.007583
-562.66248,499,8126.750705
-546.531871,499,8158.752619
-568.45546,499,8190.840001
-564.55614,499,8222.452711
-593.769266,499,8255.973962
-641.875624,499,8287.947203
-538.755124,499,8319.842729
-513.58216,499,8351.339839
-591.696214,499,8381.923747
-546.290703,499,8414.853504
-612.050929,499,8446.284661
-494.044799,499,8483.289214
-553.279549,499,8515.359744
-592.797373,499,8547.812712
-454.924695,499,8580.565215
-512.699314,499,8612.722035
-595.249644,499,8645.250645
-631.860752,499,8677.069537
-555.27921,499,8709.688987
-617.124579,499,8741.15942
-644.664061,499,8774.037707
-589.515637,499,8806.536118
-518.210129,499,8838.718539
-595.324214,499,8871.390625
-601.780185,499,8902.843828
-545.07538,499,8935.437217
-522.318207,499,8969.084666
-600.845189,499,9001.894419
-648.29519,499,9034.095888
-610.863843,499,9067.174386
-513.334567,499,9101.927714
-535.144626,499,9136.371707
-527.025836,499,9168.827926
-638.767886,499,9201.578495
-540.272649,499,9235.52602
-527.71556,499,9268.103754
-551.645702,499,9302.679508
-554.208129,499,9334.574142
-499.473364,499,9368.262385
-514.070656,499,9400.105223
-641.548382,499,9432.365497
-594.842464,499,9466.250536
-542.23362,499,9497.764417
-625.063042,499,9529.952509
-685.391776,499,9561.443471
-522.79647,499,9593.919615
-516.686518,499,9627.259352
