#{"t_start": 1686266956.0998135, "env_id": "quantumEnvMeasureFilter_randomInitial-v0"}
r,l,t
-507.07013,499,28.341733
-563.549626,499,56.357616
-607.798162,499,84.675361
-537.545932,499,112.856476
-497.514459,499,141.472045
-528.067533,499,171.074594
-632.989858,499,199.805927
-590.695884,499,228.016989
-533.185232,499,256.968035
-619.682856,499,285.351841
-574.400884,499,314.393923
-518.455283,499,342.911259
-481.752975,499,371.32662
-580.051975,499,399.95465
-605.495843,499,428.151755
-582.055283,499,457.789357
-573.584203,499,489.002556
-604.114961,499,518.435616
-488.090146,499,547.896295
-460.612326,499,578.394079
-546.242353,499,608.957766
-658.906242,499,638.907588
-535.919132,499,670.909236
-523.687728,499,701.737272
-546.488582,499,732.854322
-559.115772,499,763.889013
-646.421572,499,794.819338
-581.130288,499,824.873699
-510.46218,499,856.302757
-533.788868,499,887.981091
-479.421264,499,919.750203
-605.931515,499,950.231688
-519.997517,499,982.852906
-550.385872,499,1014.16218
-549.241185,499,1045.203414
-509.317761,499,1075.807481
-618.902953,499,1105.109631
-638.495659,499,1135.504491
-487.985574,499,1167.090535
-633.888318,499,1197.612323
-550.238001,499,1228.83076
-536.018074,499,1260.220464
-594.670514,499,1291.506852
-566.394363,499,1322.694867
-626.726138,499,1352.875153
-494.687084,499,1382.794371
-511.100828,499,1414.285785
-571.667558,499,1443.64448
-538.726179,499,1475.364702
-553.983415,499,1506.143076
-487.525834,499,1540.613605
-519.993388,499,1570.696675
-549.282025,499,1600.361283
-582.203531,499,1629.552549
-535.384067,499,1659.451266
-635.052424,499,1689.604934
-531.469775,499,1719.897784
-526.447842,499,1748.998005
-457.130401,499,1779.415867
-643.502826,499,1809.093492
-512.324908,499,1840.097211
-525.32848,499,1869.43458
-560.263074,499,1901.236298
-582.644034,499,1930.971654
-507.493954,499,1960.78283
-486.658766,499,1990.36705
-568.656279,499,2020.49231
-590.421267,499,2050.529815
-580.42552,499,2080.726332
-545.824141,499,2110.045073
-543.510234,499,2141.150836
-625.10148,499,2170.517426
-520.475558,499,2200.613055
-471.236979,499,2229.601738
-522.29324,499,2258.723204
-548.315461,499,2289.010943
-521.194621,499,2318.328826
-496.530245,499,2348.163898
-499.071923,499,2377.822948
-500.241605,499,2407.799605
-597.099265,499,2439.587234
-498.979826,499,2468.845718
-462.65633,499,2498.587245
-619.394331,499,2528.420406
-534.036939,499,2557.397282
-517.401976,499,2587.722226
-578.1389,499,2616.778494
-476.208032,499,2646.150665
-597.659529,499,2675.157768
-515.115591,499,2704.839575
-526.85303,499,2734.64763
-605.458855,499,2764.236341
-507.062999,499,2793.905117
-542.668562,499,2822.51353
-402.769482,499,2851.686521
-562.470059,499,2882.026587
-556.11043,499,2910.774585
-469.133106,499,2939.456536
-488.023181,499,2968.443485
-580.520295,499,2998.078034
-602.622273,499,3030.962313
-576.583221,499,3060.473872
-507.564524,499,3089.689527
-501.909905,499,3118.454867
-484.289542,499,3147.188653
-659.640886,499,3176.953945
