#{"t_start": 1686266956.1005645, "env_id": "quantumEnvMeasureFilter_randomInitial-v0"}
r,l,t
-580.018389,499,28.340236
-610.990036,499,56.356312
-504.066362,499,84.674227
-544.914247,499,112.856694
-608.152981,499,141.471585
-548.913248,499,171.073369
-602.4333,499,199.815627
-590.896629,499,228.015649
-522.978432,499,256.967079
-477.057243,499,285.344663
-548.773381,499,314.392902
-628.881081,499,342.910063
-548.546843,499,371.325463
-365.590591,499,399.953531
-525.912051,499,428.158668
-603.814736,499,457.790313
-594.540979,499,489.012386
-612.018217,499,518.437919
-607.692629,499,547.895452
-541.437346,499,578.393518
-648.825672,499,608.950824
-547.146453,499,638.899727
-466.59561,499,670.902231
-666.037069,499,701.73686
-593.28795,499,732.853881
-568.335596,499,763.905563
-626.508527,499,794.818243
-521.287544,499,824.908608
-425.7349,499,856.31402
-621.414645,499,888.011962
-470.366339,499,919.784216
-539.790726,499,950.21324
-643.314045,499,982.892661
-565.847695,499,1014.161178
-551.850961,499,1045.208007
-614.535716,499,1075.808945
-514.287308,499,1105.108266
-521.214417,499,1135.503617
-577.140149,499,1167.089682
-525.070596,499,1197.611562
-616.9805,499,1228.830504
-555.051767,499,1260.222164
-601.367734,499,1291.512766
-553.026687,499,1322.696138
-513.414429,499,1352.883691
-439.040293,499,1382.787173
-502.799996,499,1414.279397
-465.707544,499,1443.637731
-540.691846,499,1475.374353
-507.97379,499,1506.142677
-524.463675,499,1540.564435
-603.506712,499,1570.695708
-487.973502,499,1600.359976
-572.745225,499,1629.551608
-654.549864,499,1659.444247
-585.264025,499,1689.60491
-544.662094,499,1719.890697
-553.789866,499,1749.004975
-596.868904,499,1779.416739
-599.302037,499,1809.086421
-704.477668,499,1840.096175
-542.287347,499,1869.451719
-538.201958,499,1901.235267
-560.648691,499,1930.96473
-496.338761,499,1960.775796
-437.777502,499,1990.365743
-572.193672,499,2020.492103
-544.441163,499,2050.528711
-519.379232,499,2080.725534
-531.630169,499,2110.043964
-595.848074,499,2141.149824
-512.751651,499,2170.527713
-543.717228,499,2200.606012
-589.613431,499,2229.600856
-588.527562,499,2258.722175
-467.533755,499,2289.009693
-498.736599,499,2318.327882
-559.013012,499,2348.162677
-511.117049,499,2377.825202
-585.026795,499,2407.7925
-503.116317,499,2439.585958
-515.899033,499,2468.845332
-649.199831,499,2498.580137
-501.062079,499,2528.419832
-507.637815,499,2557.390529
-540.185044,499,2587.720928
-657.449588,499,2616.777188
-557.966368,499,2646.144717
-557.92882,499,2675.156615
-588.021737,499,2704.838324
-554.188664,499,2734.646637
-634.302967,499,2764.235142
-650.159494,499,2793.903968
-564.014781,499,2822.51235
-535.889994,499,2851.679155
-463.229111,499,2882.025663
-619.753243,499,2910.773455
-480.507835,499,2939.455345
-589.413779,499,2968.436141
-465.814128,499,2998.070425
-518.137805,499,3030.966457
-533.41413,499,3060.472189
-496.496246,499,3089.688241
-543.078479,499,3118.453291
-587.335837,499,3147.18741
-558.052616,499,3176.951874
-519.404142,499,3205.991902
-598.899323,499,3235.06111
-544.780688,499,3263.984557
-528.403249,499,3293.170497
-505.260726,499,3323.20362
-565.317328,499,3351.98481
-530.258974,499,3380.853086
-538.395335,499,3409.816175
-495.522275,499,3438.606093
-529.398808,499,3468.318806
-548.787303,499,3496.878825
-537.173544,499,3525.490692
-558.798719,499,3554.218428
-567.200542,499,3582.820074
-501.282403,499,3612.648417
-567.606677,499,3641.489385
-515.524176,499,3670.613528
-587.491417,499,3699.406261
-522.862001,499,3728.032137
-563.521394,499,3758.061901
-570.355306,499,3786.969506
-638.821782,499,3815.527513
-559.956962,499,3844.54476
-600.410058,499,3873.131295
-569.295759,499,3902.616616
-481.934977,499,3931.300457
-543.035254,499,3960.045403
-611.026434,499,3988.658757
-567.613475,499,4017.299288
-526.479275,499,4046.789478
-520.420819,499,4075.363299
-606.247647,499,4103.93229
-569.874437,499,4132.4923
-594.223338,499,4161.37129
-567.487793,499,4191.093317
-554.036837,499,4219.937305
-578.515417,499,4248.507435
-497.958061,499,4277.163293
-632.382766,499,4306.29041
-532.290603,499,4335.925659
-551.558893,499,4364.671855
-578.586783,499,4393.295979
-519.584505,499,4422.156558
-511.828435,499,4451.280574
-536.38902,499,4483.071244
-617.846175,499,4512.022169
-683.921148,499,4541.136506
-686.897168,499,4570.772524
-523.119867,499,4599.750259
-697.813806,499,4630.254459
-486.79694,499,4659.287804
-573.793027,499,4688.714384
-483.826337,499,4717.957237
-571.951476,499,4747.253762
-663.288888,499,4777.269776
-529.25702,499,4806.267359
-592.383574,499,4835.867255
-600.214042,499,4865.052771
-580.988945,499,4893.903867
-519.583462,499,4924.206995
-602.769321,499,4953.800686
-510.003981,499,4983.245148
-524.720148,499,5013.918771
-553.995584,499,5043.32373
-524.427842,499,5073.301883
-452.000742,499,5102.348105
-578.112684,499,5131.95595
-510.251351,499,5161.150791
-490.477549,499,5190.326512
-534.610835,499,5220.881953
-568.084397,499,5249.92858
-541.090367,499,5279.534342
-533.223487,499,5308.935102
-545.977952,499,5338.142493
-524.261816,499,5367.86162
-545.62229,499,5396.795656
-588.839129,499,5425.825066
-573.130583,499,5455.42791
-531.396171,499,5484.549874
-592.661673,499,5514.25668
-503.629594,499,5543.118604
-517.365228,499,5572.231624
-465.254412,499,5601.140079
-529.478929,499,5630.104616
-509.690029,499,5659.932701
-532.805977,499,5688.769899
-565.829785,499,5717.556956
-622.983104,499,5746.354407
-597.270928,499,5775.942954
-470.283505,499,5806.250714
-467.53643,499,5835.086096
-590.996874,499,5864.498206
-450.40997,499,5894.281967
-500.402893,499,5924.567273
-521.366439,499,5957.658753
-536.765868,499,5986.661937
-534.062933,499,6015.491388
-505.163415,499,6044.655031
-570.104875,499,6073.975008
-481.291332,499,6104.248006
-651.108892,499,6133.683775
-496.685646,499,6162.838005
-451.156382,499,6193.186131
-573.475084,499,6222.230388
-514.578852,499,6254.071061
-513.86718,499,6283.517634
-520.502957,499,6314.046387
-547.681155,499,6342.821172
-532.100795,499,6372.074244
-561.860448,499,6402.182807
-562.326656,499,6430.914848
-507.164084,499,6459.968027
-508.827212,499,6488.839177
-508.419417,499,6517.518072
-541.600782,499,6547.497819
-559.696039,499,6576.199778
-576.373595,499,6607.166778
-471.30657,499,6637.185773
-591.176804,499,6665.973613
-528.257548,499,6696.252981
-497.666704,499,6726.783876
-535.391461,499,6756.437093
-557.28013,499,6786.318568
-474.253254,499,6816.140952
-497.806124,499,6846.325704
-523.18069,499,6875.182512
-489.878492,499,6903.821734
-526.357991,499,6933.484047
-495.243913,499,6962.780198
-461.426969,499,6992.698278
-539.45275,499,7022.11376
-537.970435,499,7051.753376
-532.62106,499,7082.324236
-443.410676,499,7110.906442
-549.501091,499,7140.592763
-595.710592,499,7169.290931
-540.887061,499,7198.185798
-497.77248,499,7227.139966
-513.564318,499,7256.309294
-535.248423,499,7286.69299
-594.993644,499,7316.893079
-598.681126,499,7346.223113
-515.191819,499,7374.855382
-499.359629,499,7403.714681
-538.315264,499,7436.146972
-617.206123,499,7465.146753
-480.656375,499,7494.345223
-559.930804,499,7523.335548
-587.253665,499,7552.113266
-539.491772,499,7581.824063
-408.915112,499,7610.752415
-562.114084,499,7639.121957
-582.632432,499,7667.646687
-566.281939,499,7696.367832
-566.708523,499,7725.54185
-540.134032,499,7753.92204
-493.40921,499,7782.301752
-565.383312,499,7811.025268
-563.796754,499,7839.355533
-548.799744,499,7868.50912
-552.980723,499,7897.110992
-524.19293,499,7925.485461
-496.68553,499,7954.273566
-498.411773,499,7982.894248
-467.343285,499,8012.272526
-576.304105,499,8041.757956
-516.462607,499,8070.915281
-585.538516,499,8099.718438
-603.357972,499,8128.682507
-626.745108,499,8158.622088
-546.255223,499,8187.867053
-584.191601,499,8217.38817
-582.895243,499,8246.2165
-575.542715,499,8274.891513
-573.930961,499,8304.53516
-615.234362,499,8333.69799
-492.871515,499,8362.888379
-555.166967,499,8391.742876
-525.467386,499,8420.510523
-579.374321,499,8450.936486
-569.795094,499,8479.851413
-560.742945,499,8508.946623
-565.220925,499,8537.846415
-625.435459,499,8566.740007
-534.243123,499,8596.392599
-464.881898,499,8625.258594
-516.997382,499,8654.158411
-548.508857,499,8682.988149
-531.254267,499,8711.976651
-642.146102,499,8742.063779
-576.746829,499,8770.979438
-543.608914,499,8799.890442
-628.283981,499,8828.725532
-525.507894,499,8857.838273
-542.769609,499,8889.912628
-513.055933,499,8919.217125
-504.841722,499,8948.167381
-609.884439,499,8976.917042
-521.568403,499,9005.472371
-558.590051,499,9035.380976
-508.085849,499,9064.771665
-502.146527,499,9094.288592
-512.577711,499,9122.831809
-509.225748,499,9152.145864
-514.623367,499,9182.010822
-626.433401,499,9211.661347
-466.713148,499,9240.360783
-620.148287,499,9269.163179
-469.627924,499,9298.522174
-472.985134,499,9329.005856
-616.180756,499,9358.519479
