#{"t_start": 1685745017.4855988, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-323.979627,499,115.767268
-450.182556,499,229.217621
-393.115572,499,343.149034
-362.57364,499,461.233699
-356.843127,499,588.812755
-439.270225,499,988.102555
-390.271442,499,1102.656435
-341.763774,499,1218.443417
-391.331477,499,1341.766708
-384.845095,499,1467.222088
-343.504216,499,1862.512732
-383.337022,499,1977.548849
-344.728242,499,2096.681397
-365.838495,499,2222.275453
-370.881612,499,2343.822961
-423.888986,499,2735.879395
-356.544955,499,2852.117967
-373.380105,499,2972.280295
-406.791646,499,3095.541562
-304.864619,499,3215.497331
-362.382459,499,3608.902045
-350.685339,499,3725.935063
-418.708651,499,3849.680966
-389.790436,499,3971.299193
-391.312771,499,4089.528778
-447.182308,499,4476.295134
-372.033682,499,4595.894836
-405.934758,499,4718.058651
-340.611822,499,4839.106965
-403.66065,499,4957.173168
-357.980279,499,5344.904068
-356.289646,499,5467.491008
-371.146008,499,5592.778478
-394.563388,499,5710.482469
-399.997197,499,5829.133934
-348.126148,499,6217.239263
-336.086289,499,6340.322051
-399.953309,499,6462.957983
-367.224211,499,6578.106168
-395.485117,499,6695.572632
-360.923854,499,7087.771411
-411.610662,499,7212.440474
-362.971494,499,7334.428339
-303.865367,499,7450.830293
-332.836162,499,7569.207121
-410.425376,499,7959.078478
-401.636329,499,8084.21868
-411.097279,499,8205.414614
-349.418648,499,8322.911712
-473.203229,499,8442.107996
-359.921227,499,8835.826495
-368.086479,499,8963.356258
-353.256194,499,9081.438066
-439.786155,499,9196.600632
-333.931201,499,9314.572501
-400.520784,499,9707.264017
-342.973075,499,9831.153093
-414.586759,499,9949.248683
-381.519067,499,10065.901749
-375.87857,499,10184.426854
-343.193074,499,10580.72692
-375.270723,499,10703.173455
-371.74993,499,10821.57917
-366.116125,499,10938.131459
-384.529246,499,11059.096802
-402.409357,499,11454.974674
-371.145603,499,11576.599362
-329.82254,499,11695.676488
-335.009472,499,11816.306395
-392.855052,499,11934.767384
-397.040312,499,12330.574648
-390.569854,499,12451.497653
-380.578672,499,12570.894433
-453.912167,499,12691.664993
-361.218142,499,12810.506212
-384.744335,499,13205.966669
-363.27173,499,13327.153654
-415.380078,499,13447.529768
-341.064026,499,13568.003071
-404.20513,499,13685.730707
-351.371675,499,14081.661319
-397.822406,499,14202.624138
-419.412795,499,14324.323777
-364.593229,499,14443.306605
-351.365671,499,14561.847215
-386.790153,499,14955.272492
-380.542696,499,15079.612584
-371.240583,499,15203.930625
-372.772318,499,15323.155121
-392.24646,499,15443.975278
-375.977521,499,15835.788472
-322.690719,499,15958.71739
-316.872429,499,16081.718681
-395.102424,499,16202.37887
-428.76371,499,16323.711638
-390.059959,499,16715.977709
-396.145559,499,16839.552952
-437.647291,499,16961.683249
-353.610077,499,17083.183085
-357.874766,499,17203.284687
-412.654855,499,17594.604964
-391.07903,499,17719.777823
-338.762028,499,17843.674837
-374.077246,499,17964.340271
-374.017424,499,18083.696111
-399.021759,499,18474.540723
-413.45496,499,18595.949727
-363.670361,499,18721.844145
-363.797917,499,18842.406968
-359.90368,499,18960.521051
-395.089637,499,19350.394805
-376.11415,499,19476.472727
-357.939652,499,19599.847955
-383.897871,499,19719.636353
-358.366969,499,19838.718532
-318.989685,499,20229.624503
-344.36358,499,20354.098489
-378.969545,499,20475.862929
-417.70579,499,20593.408826
-366.975115,499,20713.203288
-417.130956,499,21106.283462
-421.864964,499,21229.543465
-371.719825,499,21349.627374
-353.468802,499,21466.628024
-423.554137,499,21588.790686
-366.601559,499,21977.287547
-370.472258,499,22100.414323
-367.315967,499,22220.855449
-413.667512,499,22340.177514
-401.346445,499,22461.166655
-410.72049,499,22852.831726
-323.898466,499,22972.557268
-368.169073,499,23091.567441
-359.446764,499,23214.001938
-422.826013,499,23335.312536
-345.575379,499,23720.902471
-381.28961,499,23838.858762
-382.620274,499,23958.038216
-335.813554,499,24080.191069
-321.906124,499,24200.555857
-340.222715,499,24588.380558
-421.73626,499,24707.141294
-393.948733,499,24826.99888
-376.568211,499,24948.934963
-407.029436,499,25069.141645
-435.853985,499,25457.388334
-365.629618,499,25578.160311
-337.913624,499,25697.657251
-442.334212,499,25819.105786
-341.699829,499,25938.306237
-347.296956,499,26325.900481
-376.071172,499,26446.042834
-415.588107,499,26566.610943
-374.753936,499,26687.001684
-408.397652,499,26807.842229
-352.571674,499,27197.795404
-371.474842,499,27316.60079
-350.984167,499,27437.404294
-424.518195,499,27557.481216
-347.701064,499,27679.923525
-388.816754,499,28071.824902
-395.280723,499,28193.136571
-320.88638,499,28312.740725
-352.926327,499,28436.694121
-339.403953,499,28558.697206
-416.367503,499,28946.696548
-415.480742,499,29067.365872
-374.500391,499,29186.559667
-441.665901,499,29310.394646
-391.983477,499,29433.510839
-368.969879,499,29822.950773
-378.871935,499,29941.818825
-434.956993,499,30061.249448
-378.716588,499,30184.129372
-348.342675,499,30304.524837
-396.231583,499,30691.710341
-388.554424,499,30809.30398
-348.463474,499,30930.752562
-417.446578,499,31053.80892
-347.466067,499,31173.608298
-367.817451,499,31560.408188
-369.186885,499,31680.472361
-428.651394,499,31803.80357
-350.907684,499,31926.670231
-370.065705,499,32047.128518
-404.784824,499,32430.270541
-304.017334,499,32551.071087
-339.62725,499,32675.590754
-336.028688,499,32798.007104
-456.336349,499,32918.075677
-388.917516,499,33299.913761
-388.74099,499,33421.88715
-442.414021,499,33547.452805
-371.710274,499,33667.463601
-389.205597,499,33788.740333
-364.320654,499,34171.484534
-391.590264,499,34294.68066
-376.846439,499,34419.35024
-352.723396,499,34540.672466
-372.683652,499,34661.799826
-406.058467,499,35046.269457
-367.999076,499,35171.097291
-370.802388,499,35293.393479
-334.0737,499,35415.177292
-393.113055,499,35537.405218
-382.243937,499,35921.059251
-393.655949,499,36046.368395
-353.755357,499,36168.986359
-413.731952,499,36292.865242
-383.985101,499,36415.610382
-304.191903,499,36802.156509
