#{"t_start": 1685745017.0376124, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-339.590651,499,116.248043
-391.268066,499,229.774174
-368.517744,499,343.539042
-340.657185,499,461.713441
-360.372366,499,589.244273
-376.941471,499,988.566167
-356.497305,499,1103.045994
-408.909502,499,1218.915762
-325.870121,499,1342.270758
-354.935043,499,1467.63896
-391.019355,499,1862.913642
-375.095894,499,1978.032502
-368.742886,499,2097.187441
-387.376573,499,2222.63205
-387.169975,499,2344.152287
-379.663073,499,2736.278093
-317.493115,499,2852.592628
-342.181435,499,2972.763425
-402.32216,499,3096.029354
-399.339834,499,3215.931645
-395.801589,499,3609.392562
-392.522505,499,3726.322658
-448.100803,499,3850.037213
-368.433515,499,3971.778114
-362.021991,499,4089.927014
-380.468746,499,4476.805319
-381.16041,499,4596.276468
-336.566728,499,4718.417115
-398.280183,499,4839.590065
-352.327684,499,4957.682193
-423.308526,499,5345.288836
-415.743225,499,5468.002846
-365.57756,499,5593.097338
-352.90036,499,5710.928359
-385.49269,499,5829.545205
-361.151933,499,6217.749771
-350.830123,499,6340.674066
-390.840377,499,6463.295901
-399.674133,499,6578.462897
-369.27665,499,6696.092853
-324.908009,499,7088.647325
-324.687791,499,7212.920455
-400.428722,499,7334.850713
-430.62222,499,7451.276177
-363.012261,499,7569.696704
-396.832228,499,7959.564812
-443.952732,499,8084.70403
-354.608582,499,8205.804504
-350.55774,499,8323.414604
-423.983107,499,8442.582688
-382.810573,499,8836.2282
-349.17516,499,8963.702578
-368.405039,499,9081.930523
-369.189476,499,9197.072145
-409.592087,499,9315.050641
-424.13632,499,9707.670808
-347.878923,499,9831.601017
-351.421299,499,9949.740507
-361.916776,499,10066.236689
-385.587941,499,10184.841938
-383.473296,499,10580.98264
-363.454528,499,10703.558731
-348.416817,499,10822.02925
-363.421504,499,10938.53648
-320.594358,499,11059.598871
-330.216812,499,11455.466767
-405.617465,499,11577.109493
-424.84668,499,11696.086585
-359.327859,499,11816.808239
-418.008807,499,11935.291062
-422.642293,499,12330.986608
-357.165264,499,12452.045362
-354.423729,499,12571.377864
-417.248864,499,12692.145888
-363.758873,499,12811.013909
-342.5293,499,13206.365598
-378.75439,499,13327.580225
-411.180698,499,13447.885097
-390.380983,499,13568.439257
-419.30231,499,13686.184777
-335.534147,499,14082.103186
-369.967926,499,14203.04964
-360.332978,499,14324.864285
-428.937047,499,14443.717941
-342.550316,499,14562.211733
-385.713503,499,14955.659098
-401.923396,499,15080.058465
-344.777073,499,15204.365186
-331.297373,499,15323.560365
-345.270531,499,15444.371913
-413.717907,499,15836.198247
-409.373185,499,15959.13518
-381.009731,499,16082.117946
-406.766624,499,16202.800623
-452.316859,499,16324.055599
-359.639536,499,16716.446714
-353.543847,499,16840.01895
-422.610225,499,16962.146234
-360.204464,499,17083.720572
-353.463172,499,17203.74897
-378.249813,499,17594.875882
-387.664827,499,17720.140101
-382.781868,499,17844.105564
-413.530116,499,17964.746596
-331.021359,499,18084.053984
-360.813185,499,18475.067684
-349.627356,499,18596.295566
-425.770077,499,18722.251795
-340.095456,499,18842.850679
-374.70264,499,18960.948648
-404.745335,499,19350.754395
-322.229958,499,19476.918489
-367.354952,499,19600.372837
-338.871776,499,19720.05549
-404.832625,499,19839.19139
-418.746976,499,20229.970812
-363.366948,499,20354.494184
-441.182509,499,20476.381624
-395.43532,499,20593.910805
-360.776732,499,20713.615252
-358.378221,499,21106.671258
-427.329678,499,21230.048633
-380.184628,499,21349.970454
-345.143744,499,21467.028441
-389.34569,499,21589.304302
-398.394045,499,21977.722654
-364.285043,499,22100.853818
-377.645741,499,22221.262669
