#{"t_start": 1685747813.6551738, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-521.633301,499,47.050437
-490.72391,499,93.602775
-542.711079,499,140.069142
-523.303573,499,186.560199
-569.078078,499,233.052802
-560.389295,499,281.023212
-678.19269,499,327.577454
-438.239654,499,374.11625
-586.94982,499,420.760886
-611.650091,499,467.367597
-693.320628,499,514.917725
-498.232316,499,561.642837
-637.620831,499,608.103059
-601.990629,499,654.709598
-536.880633,499,701.20918
-579.418445,499,748.859387
-608.888946,499,795.433098
-617.686348,499,842.245429
-670.065516,499,888.921369
-490.548714,499,935.370615
-588.387564,499,982.975245
-564.288987,499,1029.833746
-648.02988,499,1076.623828
-521.012566,499,1123.199913
-512.120814,499,1169.790166
-635.987791,499,1217.266578
-475.133361,499,1263.966722
-522.680871,499,1310.446309
-571.762816,499,1357.147512
-644.698844,499,1403.724381
-588.872737,499,1451.716421
-592.307633,499,1498.587148
-714.381267,499,1544.825479
-586.174304,499,1591.352052
-545.752253,499,1638.155281
-497.519961,499,1685.896855
-614.371162,499,1732.420664
-541.678225,499,1779.013375
-532.588299,499,1825.493418
-582.049106,499,1871.938444
-670.467602,499,1919.540598
-642.580954,499,1966.199117
-566.287909,499,2012.670571
-452.630136,499,2059.226602
-619.876088,499,2105.50633
-545.308795,499,2153.221915
-621.01215,499,2199.901396
-515.643439,499,2246.470969
-557.544011,499,2292.934589
-598.937669,499,2339.891534
-477.933956,499,2390.645851
-520.457726,499,2437.555297
-597.378985,499,2484.719049
-624.687784,499,2531.633375
-625.77181,499,2578.775362
-534.873714,499,2626.953834
-759.888341,499,2673.938142
-550.20593,499,2720.747281
-529.444582,499,2767.604401
-490.884522,499,2814.408622
-628.037478,499,2862.48315
-547.614557,499,2909.401161
-570.224991,499,2956.17309
-546.999003,499,3003.328142
-633.131741,499,3050.171053
-663.648352,499,3098.190494
-549.529345,499,3145.125733
-494.460421,499,3192.176432
-589.336278,499,3239.450641
-549.712258,499,3286.174865
-580.788835,499,3334.116243
-553.975186,499,3380.798952
-575.074519,499,3427.707317
-601.992067,499,3474.622936
-482.381263,499,3521.272915
-525.628002,499,3569.151587
-613.586978,499,3615.795302
-640.831534,499,3662.69278
-581.997429,499,3709.758582
-568.577675,499,3756.88332
-725.116048,499,3804.808692
-545.351561,499,3851.959085
-545.138878,499,3898.847646
-549.089283,499,3945.261953
-581.217576,499,3991.968466
-528.977921,499,4039.805847
-590.805448,499,4086.532642
-530.222891,499,4133.216412
-623.81148,499,4179.935268
-671.486064,499,4226.635437
-572.164075,499,4274.39922
-522.016017,499,4321.034438
-612.182624,499,4367.87349
-579.908288,499,4414.745405
-565.918553,499,4461.647369
-544.93434,499,4509.811106
-559.315894,499,4557.05199
-604.463959,499,4604.319866
-507.118196,499,4651.59363
-501.015316,499,4698.637673
-620.807603,499,4750.072311
-656.12837,499,4797.680422
-615.628305,499,4845.310659
-592.309249,499,4893.120733
-713.802782,499,4941.024183
-536.911608,499,4989.71353
-509.356642,499,5037.340861
-604.141258,499,5085.03224
-569.967193,499,5132.497909
-564.134754,499,5180.065216
-564.778126,499,5228.834157
-583.245564,499,5276.340119
-610.004142,499,5323.846391
-703.574646,499,5371.16353
-514.974132,499,5418.635623
-501.46363,499,5467.241655
-536.218399,499,5514.818113
-593.724152,499,5562.224328
-634.14728,499,5609.915424
-526.411935,499,5657.493326
-511.876854,499,5705.99396
-592.232362,499,5753.256525
-474.150816,499,5800.689277
-507.135711,499,5848.142788
-662.964428,499,5895.578351
-615.014685,499,5944.211975
-585.888744,499,5991.679339
-633.799055,499,6039.181027
-629.204133,499,6086.529317
-492.418572,499,6134.00799
-536.869459,499,6182.673025
-613.835553,499,6230.331156
-548.792814,499,6277.877061
-567.622255,499,6325.201645
-557.81726,499,6372.315783
-624.0783,499,6420.818611
-600.499534,499,6468.275381
-686.154869,499,6515.661849
-477.601585,499,6562.941012
-549.693917,499,6610.527524
-544.768733,499,6659.135828
-652.495087,499,6706.719778
-544.154903,499,6754.267973
-527.625888,499,6801.628126
-621.742019,499,6849.112804
-524.861623,499,6897.937154
-529.516467,499,6945.191105
