#{"t_start": 1686266236.998245, "env_id": "quantumEnvExp_randomInitial-v0"}
r,l,t
-234.827425,499,6.826649
-229.215492,499,14.231609
-240.881924,499,21.263346
-186.462511,499,27.722856
-212.524391,499,34.316745
-175.050718,499,42.157726
-143.626581,499,48.85361
-169.118878,499,55.512873
-219.895843,499,62.301206
-231.458693,499,68.828321
-183.961735,499,76.558793
-191.505332,499,83.079089
-178.386529,499,89.801214
-230.984098,499,96.279397
-230.936127,499,102.765118
-182.131142,499,110.174503
-239.161944,499,116.624551
-191.334202,499,123.563696
-195.868706,499,130.167247
-204.511065,499,137.014217
-190.223163,499,144.403501
-185.635606,499,150.888951
-126.95324,499,157.45337
-214.864992,499,164.121467
-215.217859,499,170.917119
-195.467816,499,178.812195
-213.645137,499,185.316096
-220.000535,499,192.000636
-175.805445,499,198.936378
-220.864748,499,205.610245
-94.898667,499,213.321557
-188.330622,499,220.071097
-229.100859,499,226.835745
-156.97291,499,233.309258
-188.242363,499,240.047127
-240.958468,499,247.845496
-163.477757,499,254.289912
-182.932791,499,260.737661
-214.192355,499,267.507233
-165.927812,499,274.164217
-182.90728,499,281.675508
-179.06915,499,288.528992
-210.106098,499,294.964989
-216.537575,499,301.770978
-209.901275,499,308.794443
-125.24661,499,316.318065
-155.65884,499,322.865385
-145.633301,499,329.463937
-114.079369,499,335.928669
-125.021908,499,342.641767
-168.199791,499,352.242665
-162.269162,499,359.640889
-123.953919,499,366.524144
-164.609976,499,372.971761
-158.15287,499,379.52865
-162.211184,499,387.201432
-147.335464,499,393.663363
-162.078011,499,400.15484
-186.06048,499,406.799208
-152.781606,499,413.61762
-181.704364,499,421.298843
-182.564989,499,427.938277
-139.73864,499,434.456226
-148.748663,499,440.959851
-173.009547,499,447.554217
-185.923367,499,455.250901
-155.348287,499,461.852173
-169.143409,499,468.261865
-135.672208,499,474.71979
-177.256714,499,481.367291
-147.364885,499,488.980739
-188.136369,499,495.515469
-141.193642,499,503.137045
-121.989487,499,509.676461
-93.347278,499,516.231547
-139.073659,499,523.870331
-165.191064,499,530.809268
-139.969823,499,537.377882
-167.298069,499,544.047844
-140.155543,499,551.008653
-173.730473,499,558.659408
-166.780794,499,565.190125
-126.181939,499,571.774649
-102.311259,499,578.279912
-87.964159,499,584.875906
-166.092245,499,592.516422
-157.366356,499,599.491725
-169.011025,499,606.033959
-172.186227,499,612.754563
-157.05607,499,619.367254
-102.992702,499,626.873029
-168.847278,499,633.517784
-167.940868,499,640.2786
-140.583567,499,646.835389
-144.854577,499,653.270553
-124.815597,499,660.719523
-128.282501,499,667.254908
-133.550433,499,673.797163
-141.910107,499,680.207875
-141.617987,499,686.951343
-148.00506,499,696.883752
-166.683519,499,703.720295
-131.541401,499,710.155656
-163.963945,499,716.551537
-164.913496,499,723.038667
-132.165615,499,730.746216
-183.187475,499,737.749594
-149.632727,499,744.412755
-154.701084,499,750.84365
-151.42644,499,757.291252
-142.431254,499,764.792717
-163.764214,499,771.466564
-124.571136,499,778.591823
-127.949351,499,785.293669
-120.187629,499,792.188872
-169.92948,499,799.859185
-163.87722,499,806.506945
-164.319573,499,812.908412
-143.388935,499,819.626673
-141.030148,499,826.02844
-133.668647,499,833.704529
-127.784823,499,840.476411
-144.94065,499,847.347694
-117.642982,499,854.097268
-116.638827,499,860.53606
-140.484751,499,868.452244
-151.222032,499,875.308544
-127.782148,499,881.871696
-159.509595,499,888.489628
-165.453809,499,894.976688
-138.736559,499,902.664605
-166.912586,499,909.113665
-158.947445,499,915.703696
-161.114951,499,922.187032
-166.074613,499,928.736221
-148.126116,499,936.161531
-162.805875,499,942.753106
-137.517311,499,949.341239
-131.640621,499,956.028846
-145.324103,499,962.571713
-161.811071,499,969.89576
-141.856912,499,976.0476
-150.88799,499,982.070838
-133.103119,499,988.779459
-131.998684,499,995.054038
-149.254473,499,1002.439638
-126.825143,499,1008.660711
-173.031654,499,1014.755551
-149.258053,499,1021.003685
-148.402445,499,1029.109224
-103.094477,499,1039.874516
-107.054612,499,1047.773082
-148.387651,499,1054.072096
-155.750308,499,1060.30667
-127.096917,499,1066.350729
-143.68774,499,1073.276657
-144.403637,499,1079.758923
-154.775618,499,1087.35003
-137.25326,499,1093.678684
-137.158218,499,1100.175673
-160.789213,499,1107.937644
-163.449873,499,1114.544992
-125.943028,499,1121.260524
-130.260988,499,1127.898413
-118.442438,499,1134.950246
-144.667235,499,1142.567621
-143.248617,499,1149.264658
-148.468774,499,1155.866224
-156.204324,499,1162.717718
-151.917422,499,1169.582638
-115.364516,499,1177.419225
-145.413792,499,1184.049245
-155.040515,499,1191.043926
-147.339421,499,1197.887354
-147.282626,499,1204.637804
-160.878065,499,1212.278157
-115.518446,499,1219.231631
-148.72798,499,1225.985703
-142.698111,499,1232.610113
-137.278867,499,1239.319886
-157.20727,499,1247.029397
-151.024461,499,1253.608403
-159.219461,499,1260.281204
-121.115994,499,1267.228835
-107.56308,499,1273.765534
-121.489178,499,1281.372442
-149.263202,499,1288.01479
-142.769266,499,1294.733862
-134.119553,499,1301.436636
-140.415565,499,1307.986739
-109.510127,499,1315.860721
-168.870505,499,1322.846695
-133.002647,499,1329.511774
-140.616679,499,1336.048882
-146.954589,499,1342.727171
-123.965253,499,1350.268621
-135.069271,499,1356.73404
-139.993303,499,1363.259624
-149.062165,499,1369.869126
-162.505843,499,1376.978815
-106.544132,499,1387.15087
-121.576071,499,1394.155688
-146.481704,499,1401.041914
-144.096159,499,1407.953505
-128.914407,499,1414.544126
-138.349462,499,1422.114022
-131.981339,499,1428.615537
-106.821309,499,1435.182805
-106.220805,499,1441.794111
-132.642782,499,1448.575176
-137.269477,499,1456.263307
-132.371554,499,1462.953438
-163.009021,499,1469.644069
-115.160629,499,1476.181601
-125.91735,499,1482.763275
-136.413357,499,1490.553431
-105.470971,499,1497.1918
-137.266642,499,1504.038263
-131.271612,499,1510.540905
-150.563271,499,1517.49972
-97.98906,499,1525.29432
-138.397855,499,1531.790883
-117.470821,499,1538.432628
-138.062454,499,1544.995404
-102.525477,499,1551.545847
-150.112108,499,1559.138485
-118.705922,499,1565.559414
-126.883412,499,1572.041946
-139.828852,499,1578.331195
-143.832781,499,1584.469653
-106.418822,499,1591.703491
-115.25893,499,1597.85613
-130.670399,499,1604.042917
-135.883492,499,1610.293732
-128.725683,499,1617.039476
-88.533852,499,1624.148151
-137.347092,499,1630.27226
-88.54802,499,1636.41045
-136.440964,499,1642.53334
-132.183573,499,1648.747879
-102.723579,499,1655.821033
-136.714692,499,1661.935389
-109.62544,499,1668.15313
-120.188868,499,1674.594967
-124.114388,499,1680.738568
-117.46484,499,1687.994708
-121.925626,499,1694.264161
-109.076405,499,1700.436295
-114.033695,499,1706.556393
-97.176035,499,1713.291957
-118.386475,499,1723.020518
-127.744658,499,1729.395257
-140.753975,499,1735.727612
-100.599745,499,1742.09944
-103.144084,499,1748.851298
-73.816873,499,1756.081346
-106.308463,499,1762.285524
-117.053947,499,1769.0346
-104.174933,499,1775.235306
-150.55399,499,1781.479952
-147.016514,499,1788.668469
-108.774438,499,1794.826216
-140.369763,499,1801.014557
-125.291622,499,1807.33941
-143.767089,499,1813.458183
-115.706204,499,1820.593707
-127.281085,499,1826.734738
-137.032292,499,1832.917127
-119.117605,499,1839.051968
-135.058469,499,1845.468561
-142.036439,499,1852.855665
-124.078671,499,1859.035823
-114.780324,499,1865.199447
-122.878258,499,1871.337023
-119.822716,499,1877.495054
-132.509479,499,1884.791839
-111.082689,499,1891.051724
-98.677747,499,1897.229248
-119.310713,499,1903.583722
-84.926027,499,1909.80493
-104.646262,499,1916.961847
-121.150072,499,1923.213104
-104.720389,499,1929.921085
-141.743559,499,1936.627776
-120.090552,499,1942.827311
-130.749713,499,1950.10585
-93.352653,499,1956.395206
-113.379118,499,1962.597977
-119.577413,499,1968.982498
-114.110383,499,1975.192934
-118.328544,499,1983.329722
-134.934713,499,1989.826299
-135.577399,499,1996.707506
-117.937783,499,2004.477901
-130.385705,499,2011.889902
-115.498476,499,2019.612375
-107.410534,499,2026.592371
-104.852217,499,2032.844987
-136.157495,499,2039.029398
-110.678268,499,2045.595433
-125.534964,499,2055.328593
-112.053913,499,2061.740552
-121.545632,499,2067.9392
-119.843979,499,2074.457976
-107.392312,499,2080.73801
-120.640574,499,2088.287585
-81.973321,499,2098.03391
-108.887293,499,2106.724631
-93.577601,499,2113.094071
-132.380773,499,2119.651105
-119.557176,499,2128.724977
-104.926066,499,2134.905534
-117.626277,499,2144.375803
-127.812238,499,2154.202909
-81.249635,499,2161.685971
-120.551271,499,2173.311196
-125.770303,499,2179.899357
-101.21242,499,2186.399215
-114.136668,499,2193.118809
-106.925121,499,2200.072819
-118.529081,499,2207.31671
-113.452606,499,2213.568826
-115.632657,499,2219.901687
-139.430372,499,2226.234117
-128.9115,499,2232.431602
-112.768918,499,2239.948356
-109.130897,499,2246.162621
-113.432719,499,2252.595934
-95.163905,499,2259.03105
-114.237797,499,2265.653902
-98.122804,499,2272.95761
-127.731055,499,2279.314384
-106.304811,499,2285.850597
-111.883704,499,2292.978609
-120.029352,499,2301.232375
-101.344364,499,2309.475409
-123.150524,499,2315.924767
-125.800478,499,2322.34507
-118.129602,499,2328.545764
-108.391361,499,2335.123365
-133.938686,499,2342.406329
-114.942354,499,2348.78552
-97.015199,499,2355.004866
-113.16265,499,2361.834092
-101.775338,499,2368.04167
-109.059852,499,2375.581529
-97.003106,499,2381.93692
-111.823627,499,2388.275251
-108.241745,499,2397.094077
-126.712125,499,2405.539557
-103.919494,499,2415.699899
-117.670171,499,2422.064703
-106.720042,499,2428.419658
-100.300588,499,2434.821583
-92.570436,499,2441.022209
-120.569267,499,2448.413186
-107.17732,499,2454.613636
-101.723514,499,2460.823298
-113.630682,499,2467.049509
-129.756947,499,2473.326165
-98.575409,499,2480.663835
-100.535909,499,2486.927171
-125.295092,499,2493.138219
-116.63741,499,2499.668645
-114.87773,499,2505.911264
-98.360834,499,2513.559913
-115.531865,499,2520.167098
-114.485962,499,2526.404269
-108.555912,499,2532.604165
-125.558575,499,2539.021545
-120.379559,499,2546.366728
-108.106577,499,2552.660208
-120.056834,499,2559.136508
-117.315341,499,2565.359669
-97.928871,499,2571.582876
-114.12795,499,2578.745328
-96.330376,499,2584.940635
-119.767532,499,2591.201716
-111.044065,499,2599.485692
-99.274233,499,2605.997189
-121.664449,499,2613.274519
-123.197637,499,2619.56776
-90.819224,499,2626.053555
-134.817929,499,2632.538912
-109.11256,499,2639.187912
-106.207824,499,2646.475238
-106.907161,499,2652.80007
-88.395122,499,2659.308111
-90.165221,499,2665.573235
-111.203184,499,2671.98395
-121.580776,499,2679.366718
-110.261959,499,2686.139973
-99.770809,499,2692.603771
-116.045131,499,2698.872502
-78.885666,499,2705.052217
-90.802879,499,2712.404061
-108.354615,499,2718.614594
-119.016855,499,2726.534881
-103.425606,499,2732.982422
-113.393348,499,2739.640048
-87.572187,499,2749.333261
-110.214468,499,2758.048219
-123.155351,499,2764.80842
-95.958395,499,2771.301503
-124.244431,499,2777.586095
-90.240909,499,2786.426806
-115.670358,499,2793.081598
-107.074967,499,2800.14392
-126.59517,499,2806.608573
-105.329989,499,2813.481341
-95.305399,499,2820.797176
-107.613162,499,2827.396406
-97.95553,499,2833.848777
-106.280205,499,2840.150027
-78.612348,499,2846.424089
-121.910697,499,2853.809063
-110.896522,499,2860.102486
-89.591819,499,2866.808622
-91.121823,499,2873.160858
-100.110158,499,2879.399064
-94.516098,499,2886.955514
-104.59959,499,2893.418909
-108.141143,499,2899.707797
-93.165453,499,2906.040592
-123.134641,499,2912.365725
-113.50418,499,2919.612332
-84.203322,499,2926.080512
-114.33533,499,2932.475071
-110.575074,499,2938.68413
-92.445404,499,2944.933885
-97.286271,499,2952.823715
-99.507123,499,2959.062979
-120.496665,499,2965.48849
-95.925572,499,2972.313189
-97.405448,499,2978.85911
-82.959221,499,2986.29306
-101.175496,499,2992.559913
-107.858851,499,2999.461398
-103.570426,499,3007.43687
-108.438797,499,3015.120247
-98.678456,499,3023.005027
-112.303993,499,3029.4645
-101.61973,499,3035.889824
-124.728014,499,3042.548074
-90.78692,499,3049.38074
-88.448672,499,3057.120604
-107.642764,499,3063.369383
-104.294358,499,3069.744241
-97.127531,499,3076.112384
-114.771735,499,3082.437042
-103.03211,499,3092.254493
-94.702794,499,3099.163855
-99.459045,499,3105.704306
-96.357079,499,3112.888592
-110.077118,499,3121.108874
-91.437473,499,3128.821598
-91.005662,499,3135.340786
-116.492762,499,3141.721943
-114.828527,499,3147.921824
-113.815044,499,3154.159469
-107.851646,499,3161.458815
