#{"t_start": 1686266236.9985456, "env_id": "quantumEnvExp_randomInitial-v0"}
r,l,t
-244.003432,499,6.825876
-230.417596,499,14.231601
-227.932859,499,21.262424
-206.192695,499,27.722559
-235.39141,499,34.316566
-198.321611,499,42.157402
-221.942746,499,48.85329
-222.903336,499,55.512453
-213.10893,499,62.300901
-184.801312,499,68.828755
-211.008632,499,76.558406
-199.469977,499,83.078788
-164.290639,499,89.801319
-203.742836,499,96.279016
-200.683169,499,102.764784
-220.778037,499,110.174114
-222.452741,499,116.624212
-178.559278,499,123.563776
-138.067601,499,130.166759
-177.860643,499,137.014477
-147.866406,499,144.403111
-202.739083,499,150.888569
-225.437257,499,157.452985
-170.446364,499,164.121131
-227.440887,499,170.916821
-176.317792,499,178.811883
-189.965402,499,185.315722
-156.347924,499,192.000388
-162.088795,499,198.936146
-132.30862,499,205.609871
-129.210397,499,213.321215
-145.271233,499,220.07087
-114.778644,499,226.836011
-190.054128,499,233.309628
-172.633006,499,240.046657
-206.836236,499,247.845084
-212.541693,499,254.289682
-142.024429,499,260.737267
-174.202034,499,267.506951
-143.599345,499,274.16397
-169.924575,499,281.675123
-173.476491,499,288.528677
-177.748798,499,294.965343
-144.650231,499,301.770662
-144.668535,499,308.79405
-138.068558,499,316.317715
-129.865162,499,322.865043
-188.881037,499,329.463342
-171.043353,499,335.928331
-161.698204,499,342.641414
-168.838489,499,352.512327
-174.86445,499,359.640614
-178.446408,499,366.523741
-193.799449,499,372.971421
-179.116326,499,379.528342
-176.545645,499,387.200213
-164.276428,499,393.66312
-150.001033,499,400.154505
-174.528604,499,406.798805
-179.264355,499,413.617316
-140.989467,499,421.298374
-145.369173,499,427.938013
-192.603841,499,434.4558
-145.869028,499,440.959574
-159.21887,499,447.55439
-150.163342,499,455.250504
-131.13529,499,461.851235
-173.457344,499,468.261611
-189.22671,499,474.719416
-166.375413,499,481.366871
-155.310201,499,488.980386
-153.609139,499,495.514331
-134.452766,499,503.136046
-179.955852,499,509.676147
-163.426385,499,516.231165
-124.535389,499,523.870011
-140.352399,499,530.80941
-171.715809,499,537.377584
-150.858141,499,544.047482
-145.998309,499,551.008373
-171.663858,499,558.658959
-156.674385,499,565.189716
-147.783613,499,571.774332
-161.401611,499,578.279584
-183.364783,499,584.874918
-136.936612,499,592.516147
-145.874641,499,599.491321
-142.510486,499,606.033574
-152.841561,499,612.754232
-137.076955,499,619.366945
-160.612764,499,626.872795
-123.662615,499,633.517444
-130.549884,499,640.278305
-144.581988,499,646.835056
-156.370925,499,653.270198
-138.858372,499,660.719278
-162.096394,499,667.25456
-89.556081,499,673.79684
-118.537804,499,680.207553
-191.991179,499,686.950869
-145.49703,499,696.80945
-123.299886,499,703.720057
-153.281249,499,710.155229
-137.502156,499,716.551254
-172.116372,499,723.038418
-174.147692,499,730.746033
-157.137895,499,737.749357
-171.125704,499,744.412431
-145.480245,499,750.84335
-132.29262,499,757.290901
-98.026763,499,764.79239
-163.94164,499,771.466191
-169.356652,499,778.591527
-157.711146,499,785.293376
-164.804906,499,792.188584
-143.332485,499,799.858941
-156.20283,499,806.506712
-142.829344,499,812.908046
-154.145473,499,819.626395
-141.330107,499,826.028109
-153.893991,499,833.704281
-136.889204,499,840.476102
-158.926527,499,847.347322
-142.758355,499,854.097003
-141.468302,499,860.535761
-156.223262,499,868.451897
-163.051841,499,875.308331
-141.740417,499,881.871371
-173.754567,499,888.489348
-171.048774,499,894.976428
-123.45403,499,902.664264
-157.514218,499,909.113368
-134.999249,499,915.703308
-147.121274,499,922.186715
-115.57965,499,928.735913
-130.0919,499,936.161243
-152.442611,499,942.752863
-121.278282,499,949.340888
-157.541538,499,956.028507
-170.250035,499,962.572074
-155.366489,499,969.895446
-124.052222,499,976.047311
-131.97284,499,982.070539
-126.66291,499,988.779145
-108.524411,499,995.053686
-174.37001,499,1002.439373
-159.830429,499,1008.660404
-160.414741,499,1014.755265
-162.125803,499,1021.003366
-159.197551,499,1029.108934
-144.284414,499,1039.706457
-148.67752,499,1047.772885
-151.890804,499,1054.071824
-152.147889,499,1060.306274
-138.299095,499,1066.350388
-149.353535,499,1073.276271
-147.518674,499,1079.75811
-128.470659,499,1087.349691
-160.384976,499,1093.678407
-154.165632,499,1100.175306
-135.441142,499,1107.937271
