#{"t_start": 1689090258.0440216, "env_id": "quantum_nonlinear_obser_Pn-v0"}
r,l,t
-1963.26011,499,19.017407
-1963.84646,499,38.099218
-1957.222663,499,56.852851
-1950.627828,499,76.017205
-1962.524014,499,94.595099
-1957.417248,499,313.408389
-1933.923202,499,333.480203
-1960.276033,499,352.450416
-1956.852813,499,370.541345
-1953.760841,499,389.48156
-1960.574928,499,589.855868
-1960.058462,499,608.382141
-1961.306851,499,627.036018
-1962.730497,499,645.04806
-1957.139286,499,663.362865
-1960.985052,499,865.752041
-1961.737184,499,884.779032
-1962.608759,499,903.223581
-1962.73811,499,922.446354
-1952.265282,499,941.175937
-1960.275752,499,1144.453271
-1963.763274,499,1163.650715
-1959.942392,499,1183.161762
-1959.140317,499,1202.116452
-1960.723361,499,1221.83647
-1961.235183,499,1432.387229
-1963.430673,499,1452.196132
-1953.482357,499,1472.223392
-1961.547144,499,1492.134347
-1937.748633,499,1512.0794
-1964.837511,499,1720.989915
-1959.784096,499,1740.715656
-1953.377962,499,1759.446043
-1956.626967,499,1778.612146
-1955.185677,499,1798.399972
-1955.918361,499,2004.326191
-1964.240633,499,2022.896132
-1942.463926,499,2042.314085
-1948.185774,499,2061.839757
-1948.425395,499,2080.711295
-1931.333699,499,2285.45367
-1963.909152,499,2304.88139
-1961.025139,499,2323.978558
-1951.141689,499,2343.64121
-1959.501423,499,2363.675059
-1947.326118,499,2567.281039
-1959.075872,499,2585.797894
-1958.434858,499,2604.756903
-1920.235584,499,2623.592539
-1963.716023,499,2642.750972
-1964.584286,499,2843.868449
-1934.379413,499,2863.018786
-1964.365484,499,2881.811004
-1958.288869,499,2900.701737
-1962.82275,499,2919.762826
-1961.711225,499,3121.913466
-1950.131376,499,3140.885235
-1952.967873,499,3159.732318
-1962.505769,499,3178.87599
-1943.655211,499,3198.066079
-1954.498901,499,3398.416976
-1959.334051,499,3417.975157
-1935.166317,499,3437.145905
-1961.671338,499,3456.078644
-1960.644031,499,3475.286829
-1956.964945,499,3676.306259
-1963.130268,499,3695.363187
-1952.840162,499,3714.678431
-1952.914908,499,3733.714448
-1964.116055,499,3752.121954
-1954.459105,499,3954.990983
-1956.294773,499,3974.165984
-1923.811472,499,3993.583141
-1958.178285,499,4012.758578
-1960.42361,499,4032.052514
-1957.6415,499,4232.446354
-1946.210538,499,4251.695922
-1960.90573,499,4270.425805
-1962.391784,499,4289.477246
-1955.051137,499,4308.807894
-1952.116474,499,4510.899243
-1937.570754,499,4530.179974
-1944.764946,499,4549.338349
-1962.059321,499,4568.72566
-1955.864392,499,4588.027856
-1959.198444,499,4792.371711
-1962.655873,499,4812.175984
-1955.647157,499,4831.231656
-1951.47087,499,4851.276864
-1962.245415,499,4870.491997
-1962.769635,499,5070.393425
-1962.851984,499,5089.031669
-1963.047177,499,5107.838265
-1961.993903,499,5127.166969
-1963.764049,499,5146.206664
-1961.798322,499,5347.497311
-1964.173754,499,5366.317025
-1934.744246,499,5385.187016
-1954.161606,499,5404.432362
-1949.712353,499,5423.469789
-1950.563744,499,5624.608585
-1945.551889,499,5644.628273
-1958.985436,499,5664.305747
-1962.478078,499,5683.446334
-1961.528183,499,5702.581683
-1957.962937,499,5907.215925
-1965.184536,499,5926.457674
-1962.124209,499,5945.691553
-1963.570503,499,5964.809839
-1953.22279,499,5983.891727
-1961.768939,499,6187.822699
-1954.440091,499,6207.033162
-1959.333135,499,6226.21349
