#{"t_start": 1689090258.0440216, "env_id": "quantum_nonlinear_obser_Pn-v0"}
r,l,t
-1959.596734,499,19.017407
-1963.716201,499,38.083594
-1957.901828,499,56.868475
-1936.842011,499,76.017205
-1961.647931,499,94.610722
-1961.60543,499,313.408389
-1938.519575,499,333.480203
-1952.266805,499,352.450416
-1961.80965,499,370.541345
-1958.529568,499,389.48156
-1957.83178,499,589.871492
-1961.747436,499,608.382141
-1964.35244,499,627.020395
-1964.083828,499,645.04806
-1963.795979,499,663.362865
-1964.863132,499,865.752041
-1961.951454,499,884.779032
-1958.455099,499,903.223581
-1954.734276,499,922.447366
-1957.438511,499,941.175937
-1935.169783,499,1144.453271
-1962.229352,499,1163.650715
-1945.920076,499,1183.161762
-1939.071582,499,1202.116452
-1954.94509,499,1221.83647
-1956.120084,499,1432.387229
-1918.100497,499,1452.198132
-1964.220184,499,1472.223392
-1957.852306,499,1492.132348
-1957.014775,499,1512.077399
-1959.216391,499,1720.990914
-1958.596035,499,1740.716655
-1962.304018,499,1759.447044
-1943.836956,499,1778.612146
-1956.723281,499,1798.398966
-1960.550854,499,2004.326191
-1961.263719,499,2022.896132
-1956.114417,499,2042.314085
-1962.94638,499,2061.833757
-1961.018322,499,2080.712295
-1962.543526,499,2285.45667
-1962.529236,499,2304.88739
-1961.908947,499,2323.978558
-1932.917017,499,2343.64121
-1957.96129,499,2363.677679
-1960.177515,499,2567.281039
-1959.13963,499,2585.797894
-1954.435458,499,2604.756903
-1964.135116,499,2623.592539
-1895.046539,499,2642.750972
-1961.31775,499,2843.868449
-1949.183895,499,2863.018786
-1958.634146,499,2881.811004
-1955.948397,499,2900.701737
-1964.827494,499,2919.762826
-1945.144517,499,3121.913466
-1962.98561,499,3140.885235
-1961.767812,499,3159.732318
-1923.973921,499,3178.87599
-1961.916076,499,3198.050457
-1964.411635,499,3398.4326
-1938.157503,499,3417.975157
-1963.69886,499,3437.145905
-1960.874106,499,3456.078644
-1957.220112,499,3475.286829
-1952.247554,499,3676.306259
-1949.892733,499,3695.363187
-1961.081639,499,3714.678431
-1964.184392,499,3733.71142
-1930.634277,499,3752.121954
-1948.781503,499,3954.990983
-1942.540099,499,3974.165984
-1957.88806,499,3993.583141
-1960.027307,499,4012.758578
