#{"t_start": 1684972928.1443424, "env_id": "quantumEnvExp-v0"}
r,l,t
-237.76462,499,23.438421
-240.709214,499,49.962966
-236.385465,499,76.885319
-241.640619,499,104.819582
-243.347394,499,132.436292
-243.159782,499,265.449837
-223.779002,499,294.365716
-241.253473,499,322.901417
-216.431709,499,352.789825
-245.070967,499,383.843911
-182.230436,499,505.378875
-244.406892,499,531.335803
-180.561898,499,559.690473
-227.614482,499,588.00897
-211.876952,499,619.209027
-138.593324,499,747.333037
-191.93696,499,773.019881
-207.731516,499,797.952111
-224.423278,499,823.884442
-231.253784,499,851.307291
-211.890538,499,981.859604
-220.459964,499,1014.187278
-192.386668,499,1046.849912
-199.533284,499,1077.650842
-161.087391,499,1108.860685
-214.407558,499,1218.990523
-173.308178,499,1246.709646
-170.177284,499,1275.384153
-206.185557,499,1304.053248
-197.753753,499,1330.458384
-140.927709,499,1453.481725
-153.797793,499,1484.861788
-182.077078,499,1517.844636
-145.156168,499,1550.633401
-127.692788,499,1580.853314
-188.162587,499,1699.98913
-231.815951,499,1726.515134
-215.802742,499,1753.563017
-174.418814,499,1781.983878
-187.220753,499,1810.836212
-164.640906,499,1943.163451
-196.98776,499,1970.41157
-186.132396,499,1995.917635
-105.958178,499,2022.337861
-207.033544,499,2051.058192
-162.398748,499,2177.939883
-186.339951,499,2209.775965
-158.669701,499,2237.969763
-170.66344,499,2267.925016
-188.172501,499,2299.351793
-160.919534,499,2417.643512
-162.046294,499,2445.946119
-190.742348,499,2474.56872
-159.347705,499,2501.995266
-182.516167,499,2528.954538
-185.587978,499,2648.567865
-192.330685,499,2678.839835
-169.639071,499,2710.578891
-160.00039,499,2744.832508
-172.128448,499,2777.77633
-184.835875,499,2902.336402
-189.105062,499,2929.486116
-151.791299,499,2955.458435
-175.988264,499,2983.583392
-189.960533,499,3011.540384
-177.916755,499,3139.009777
-167.235723,499,3169.43185
-174.25927,499,3196.741793
-161.017808,499,3223.607904
-183.270504,499,3251.920691
-174.314995,499,3382.262785
-184.989087,499,3412.762922
-173.649649,499,3439.311776
-151.100819,499,3466.614142
-194.113786,499,3496.218566
-156.624591,499,3626.593563
-163.128818,499,3652.921153
-159.06956,499,3679.97625
-147.215848,499,3708.490288
-158.83556,499,3737.562568
-162.101103,499,3854.087599
-168.762088,499,3881.890402
-162.848006,499,3912.617053
-183.741261,499,3947.363196
-150.856035,499,3981.59436
-154.048434,499,4103.063926
-162.791432,499,4131.277395
-170.941967,499,4159.418869
-172.562693,499,4188.341973
-160.028737,499,4215.364179
-175.697759,499,4334.263896
-162.811995,499,4365.418998
-171.872416,499,4396.112859
-138.685675,499,4425.900959
-163.577645,499,4452.515776
-125.90805,499,4583.256203
-169.245997,499,4613.955357
-157.252703,499,4642.414719
-166.416911,499,4670.572681
-153.185379,499,4700.041936
-172.793968,499,4832.59229
-174.24912,499,4857.991522
