#{"t_start": 1685893348.5865974, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-586.543068,499,28.831666
-552.080616,499,56.490632
-509.027234,499,84.852984
-569.950695,499,111.606024
-527.587905,499,137.399402
-572.219187,499,165.336719
-518.836774,499,191.7548
-498.951398,499,218.741177
-518.621625,499,245.641706
-543.315832,499,272.115675
-527.945219,499,299.782869
-546.305542,499,326.433175
-521.320727,499,355.531199
-405.906489,499,382.486875
-523.126023,499,409.452206
-549.416892,499,436.427864
-646.977164,499,462.792518
-578.23454,499,489.055626
-477.736566,499,515.211974
-465.55479,499,541.246599
-549.314861,499,569.166609
-537.596098,499,596.231845
-564.86417,499,622.77864
-511.495316,499,650.740822
-546.892395,499,677.855653
-637.902586,499,707.150526
-544.14111,499,733.275794
-475.954837,499,758.825939
-508.320493,499,785.127704
-585.081748,499,811.604979
-510.166091,499,839.633516
-572.549812,499,867.994991
-508.867224,499,895.196019
-497.26008,499,922.404035
-406.006945,499,949.8339
-569.971408,499,977.252597
-582.449701,499,1003.518878
-631.109386,499,1030.226689
-540.126235,499,1057.124463
-537.658945,499,1084.674787
-476.830681,499,1112.334861
-544.617738,499,1139.29221
-543.255105,499,1165.046095
-515.033744,499,1191.552662
-543.168871,499,1218.329854
-549.911519,499,1246.083351
-619.536715,499,1271.352887
-516.511858,499,1298.71913
-563.71932,499,1326.017283
-470.045127,499,1352.372325
-593.41847,499,1382.165549
-493.891151,499,1409.395447
-514.059085,499,1437.027403
-550.228508,499,1464.055185
-433.73252,499,1492.118065
-567.087714,499,1522.065886
-544.532066,499,1551.745209
-624.676121,499,1580.297359
-602.600553,499,1607.724918
-502.618644,499,1634.909504
-464.35703,499,1666.099485
-513.809005,499,1694.554099
-542.41871,499,1723.751312
-589.987382,499,1751.819539
-494.921654,499,1780.162903
-493.100797,499,1807.96245
-657.804208,499,1836.452327
-604.097309,499,1864.935378
-434.420545,499,1892.17387
-553.159235,499,1920.080121
-608.710125,499,1948.69787
-492.454194,499,1976.186174
-563.48152,499,2003.482529
-521.831818,499,2030.492676
-462.608942,499,2058.674561
-418.096201,499,2086.97507
-542.9852,499,2115.066537
-550.965233,499,2141.670997
-612.764443,499,2168.767982
-566.963625,499,2195.785026
-494.056835,499,2223.918367
-513.005481,499,2251.563754
-521.526612,499,2278.908446
-523.122116,499,2307.582825
-523.639343,499,2335.677651
-533.054388,499,2363.79516
-562.572589,499,2390.707144
-595.652051,499,2417.810458
-519.37113,499,2445.337182
-510.195013,499,2473.605073
-514.343368,499,2501.071379
-605.290223,499,2529.079294
-520.080373,499,2557.167526
-532.389472,499,2584.721107
-521.217101,499,2613.227178
-412.892062,499,2641.812771
-555.485779,499,2670.645727
-514.627994,499,2698.643093
-640.005664,499,2725.457242
-593.672557,499,2753.104411
-539.986608,499,2783.067133
-495.129263,499,2810.580409
-518.441169,499,2837.231941
-578.313852,499,2863.991829
-574.780888,499,2891.766354
-493.339898,499,2919.769853
-523.613846,499,2947.485795
-660.914573,499,2974.446963
-555.051965,499,3002.387136
-489.927197,499,3028.862861
-537.40768,499,3056.82305
-564.784065,499,3082.719174
-504.849925,499,3109.723351
-584.777992,499,3137.913847
-509.027382,499,3164.089602
-506.319128,499,3193.0265
-410.445097,499,3219.761236
-530.678953,499,3246.838638
-559.578334,499,3273.250583
-643.776274,499,3301.204505
-524.749303,499,3329.339862
-518.214442,499,3356.421953
-519.986792,499,3382.535077
-522.802706,499,3408.731761
-538.230563,499,3436.268288
-567.517159,499,3464.612358
-487.35521,499,3492.309457
-565.322871,499,3518.258881
-611.682801,499,3545.34379
-516.059571,499,3572.321042
-498.0068,499,3600.628796
-510.768887,499,3627.440983
-558.755797,499,3655.011821
-536.575287,499,3682.121241
-506.431944,499,3709.838995
-513.13232,499,3737.425396
-411.441863,499,3764.490621
-493.036278,499,3790.757093
-539.688793,499,3818.717785
-642.345467,499,3846.66465
-623.009671,499,3873.697844
-530.807444,499,3899.98124
-532.73149,499,3925.336201
-469.566089,499,3952.828233
-581.417658,499,3979.638614
-602.377473,499,4007.97219
-499.917943,499,4033.657003
-534.195542,499,4061.658572
-605.099501,499,4089.183706
-566.047189,499,4116.562952
-515.502868,499,4146.452265
-546.526683,499,4173.712006
-580.117925,499,4200.604193
-520.655121,499,4227.04994
-545.037953,499,4255.48599
-549.529836,499,4283.116136
-441.738829,499,4309.190095
-445.01949,499,4336.058217
-522.565571,499,4364.36054
-533.44737,499,4392.326467
-671.698064,499,4421.092567
-573.610313,499,4448.36787
-519.923842,499,4475.887904
-469.333485,499,4503.32056
-531.095929,499,4529.303355
-575.22473,499,4557.540478
-546.478885,499,4586.281906
-508.202838,499,4613.747574
-556.836856,499,4641.027255
-672.760272,499,4668.208429
-495.859394,499,4697.376896
-500.265379,499,4726.616358
-518.183226,499,4753.238809
-565.137083,499,4779.085638
-549.530173,499,4807.335665
-518.144205,499,4836.547928
-517.951965,499,4864.208089
-452.89126,499,4893.379407
-504.887252,499,4921.627039
-517.800179,499,4949.950495
-659.975568,499,4978.070783
-570.260395,499,5006.507215
-499.060605,499,5034.917907
-510.177169,499,5062.908102
-457.501788,499,5090.625544
-581.265209,499,5120.683469
-570.633189,499,5150.829513
-479.507604,499,5177.39187
-554.474129,499,5204.454207
-593.286924,499,5232.178672
-548.767189,499,5259.38736
-519.631743,499,5288.857774
-502.722569,499,5315.35332
-593.353226,499,5342.711849
-562.056243,499,5370.601462
-566.915312,499,5398.396611
-562.984071,499,5425.749698
-475.024695,499,5452.930428
-470.570353,499,5479.909191
-537.397531,499,5508.97054
-555.276084,499,5539.532936
-633.788605,499,5567.007592
-579.804304,499,5594.245278
-518.693744,499,5621.153415
-457.779413,499,5647.579076
-547.431378,499,5675.869101
-600.679788,499,5704.154
-552.834082,499,5731.094997
-499.437648,499,5758.597214
-571.118855,499,5785.555081
-647.268837,499,5813.30715
-510.826182,499,5840.061168
-513.90415,499,5867.916298
-478.653579,499,5896.530175
-580.614255,499,5924.10856
-510.300705,499,5951.708798
-551.118073,499,5979.435664
-498.000209,499,6007.124951
-484.909212,499,6033.993036
-447.362814,499,6061.224123
-535.153585,499,6088.896724
-633.115167,499,6116.235876
-622.870381,499,6143.387103
-457.522708,499,6171.18356
-539.120116,499,6197.890761
-470.82088,499,6225.994604
-560.831432,499,6253.830176
-571.658998,499,6280.630295
-489.923538,499,6307.321061
-606.812418,499,6334.735972
-538.91617,499,6361.979334
-602.473034,499,6389.795054
