#{"t_start": 1685890944.1406076, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-641.704856,499,42.515488
-544.004226,499,85.482965
-551.816181,499,128.914036
-574.571921,499,172.15319
-638.120925,499,219.843611
-478.424303,499,261.417855
-556.155838,499,304.211881
-541.011764,499,353.818985
-493.852151,499,398.136474
-556.793188,499,445.7461
-538.468306,499,494.204824
-550.406247,499,539.716013
-625.381204,499,583.443829
-527.031638,499,628.83823
-583.265685,499,672.61179
-625.638039,499,713.959038
-505.060214,499,759.629455
-512.702279,499,801.287452
-530.024525,499,848.069488
-561.528833,499,892.014452
-586.567653,499,931.101525
-549.540802,499,979.324957
-647.862853,499,1023.117157
-472.339511,499,1068.46665
-574.971054,499,1108.186694
-609.941585,499,1153.638563
-635.309604,499,1193.366441
-614.971219,499,1225.435114
-567.095546,499,1258.943707
-590.241619,499,1304.332555
-536.634407,499,1351.003949
-495.214428,499,1393.953745
-616.121292,499,1443.098453
-643.376214,499,1487.484547
-561.154829,499,1527.949418
-490.639559,499,1577.165766
-567.512516,499,1633.701277
-542.626957,499,1677.047118
-609.813731,499,1718.596841
-554.707951,499,1751.849029
-540.877788,499,1789.448027
-618.892433,499,1831.193188
-457.368217,499,1874.189096
-509.908228,499,1907.262138
-577.092579,499,1940.460422
-577.377508,499,1977.269984
-567.903596,499,2012.283113
-548.393713,499,2057.114131
-664.06824,499,2099.964646
-593.692419,499,2134.091405
-538.567889,499,2171.923965
-529.413017,499,2206.41144
-579.519897,499,2240.078011
-530.046468,499,2274.459502
-548.503726,499,2311.17592
-529.258776,499,2351.413326
-595.640243,499,2385.488023
-649.283511,499,2419.55617
-531.24903,499,2453.205382
-477.892247,499,2486.919231
-563.942446,499,2523.89541
-527.394913,499,2559.359967
-553.969994,499,2594.404627
-517.805252,499,2630.684266
-552.491611,499,2668.022981
-604.321955,499,2711.919762
-463.77152,499,2745.954721
-499.879421,499,2779.500886
-553.355028,499,2815.536743
-620.443097,499,2859.536373
-565.956041,499,2901.486866
-571.299387,499,2957.086256
-656.733052,499,2992.595668
-531.091861,499,3028.018931
-524.611816,499,3064.566936
-594.669378,499,3111.518277
-604.347583,499,3155.203362
-551.422736,499,3194.58099
-564.384088,499,3228.647184
-599.567308,499,3263.668477
-590.174244,499,3309.649048
-635.772989,499,3343.453208
-524.157258,499,3378.9339
-516.056348,499,3412.981831
-557.728134,499,3447.144361
-599.376544,499,3484.189683
-594.01719,499,3518.619091
-501.190972,499,3552.816837
-535.382705,499,3586.82515
-583.098523,499,3621.902646
-466.734384,499,3663.421669
-502.491817,499,3697.530811
-616.811137,499,3734.027324
-565.378278,499,3770.883215
-547.078191,499,3805.521449
-639.365,499,3848.910134
-644.728469,499,3892.139965
-503.279879,499,3932.231139
-556.632027,499,3981.272069
