#{"t_start": 1685890944.1586657, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-586.96887,499,42.497171
-519.588193,499,85.464105
-541.304094,499,128.890826
-584.002922,499,172.171854
-594.523229,499,219.830964
-538.717431,499,261.418817
-563.990896,499,304.207971
-598.793245,499,353.76122
-516.490954,499,398.059905
-560.872987,499,445.744936
-590.92108,499,494.190499
-476.979002,499,539.718304
-542.817563,499,583.433605
-547.205966,499,628.815868
-626.829633,499,672.600639
-590.226767,499,713.959122
-561.257402,499,759.632655
-718.515947,499,801.212875
-604.872113,499,848.037224
-500.902474,499,891.990494
-501.382764,499,931.100837
-616.633398,499,979.32189
-579.291019,499,1023.112758
-519.0047,499,1068.441103
-568.628408,499,1108.191669
-573.122637,499,1153.618798
-581.751303,499,1193.360675
-654.401195,499,1225.438472
-476.276295,499,1258.909493
-573.451908,499,1304.336013
-534.577102,499,1350.928772
-626.756187,499,1393.909037
-494.368214,499,1443.083162
-494.625286,499,1487.451738
-604.991276,499,1527.933803
-469.891057,499,1577.166854
-500.567615,499,1633.666842
-530.483173,499,1677.023992
-639.145031,499,1718.579702
-574.193843,499,1751.830127
-545.125343,499,1789.41762
-679.886938,499,1831.180926
-559.236151,499,1874.205592
-532.906299,499,1907.237807
-458.603763,499,1940.446354
-563.133386,499,1977.239757
-543.537301,499,2012.261793
-523.831838,499,2057.1101
-560.731471,499,2099.980389
-620.565744,499,2134.081592
-632.367372,499,2171.977188
-560.076358,499,2206.403642
-455.747479,499,2240.059828
-608.29906,499,2274.429158
-532.016091,499,2311.12441
-633.364796,499,2351.403529
-495.184954,499,2385.491594
-526.91644,499,2419.565392
-565.634636,499,2453.195059
-473.706276,499,2486.914111
-510.863428,499,2523.877737
-554.699164,499,2559.329586
-599.43191,499,2594.38686
-594.309488,499,2630.654179
-508.413987,499,2668.022324
-753.937163,499,2711.952182
-535.475709,499,2746.054641
-503.843629,499,2779.513059
-453.863987,499,2815.527863
-599.202017,499,2859.529426
-543.010352,499,2901.469409
-533.028501,499,2957.076457
-549.827113,499,2992.610732
-614.098521,499,3028.001102
-665.527532,499,3064.532179
-536.592718,499,3111.511109
-473.269946,499,3155.214968
-572.065919,499,3194.582992
-509.064345,499,3228.658337
-577.566706,499,3263.654109
-540.708437,499,3309.634626
-525.452803,499,3343.446814
-585.6642,499,3378.927733
-491.611719,499,3412.974846
-515.153151,499,3447.135895
-565.979493,499,3484.176762
-635.526777,499,3518.632082
-582.696897,499,3552.799465
-538.238163,499,3586.819566
-712.625728,499,3621.872508
-581.083017,499,3663.390925
-524.841667,499,3697.54423
-519.714116,499,3733.997424
-557.883244,499,3770.855034
-544.524581,499,3805.503737
-565.184304,499,3848.893004
-529.719181,499,3892.143869
-576.719658,499,3932.232801
-676.370041,499,3981.259094
-549.028055,499,4015.646114
-492.833151,499,4053.630003
-599.785699,499,4089.377529
-524.696611,499,4124.322623
-583.993324,499,4158.318179
-527.315172,499,4192.799053
-508.329473,499,4229.538444
-614.747727,499,4265.246677
-475.252362,499,4299.950702
-507.264143,499,4337.226717
-560.034852,499,4371.896956
-564.11474,499,4408.834932
-607.687968,499,4445.272774
-555.138792,499,4486.526495
-662.226605,499,4532.398342
-518.019354,499,4587.568598
-508.83364,499,4629.388579
-550.218902,499,4663.300007
-570.150566,499,4705.048445
-564.783679,499,4746.196589
-552.142416,499,4786.956734
-563.296096,499,4823.711497
-586.808013,499,4858.959119
-684.493714,499,4898.697517
-525.320668,499,4942.575819
-494.171291,499,4976.837974
-527.998566,499,5027.178788
-555.745454,499,5071.533209
-623.22758,499,5112.825861
-498.600728,499,5147.033541
-516.859646,499,5188.205067
-602.124964,499,5224.093498
-461.77411,499,5259.553819
-523.687487,499,5294.970929
-604.002163,499,5329.085231
-555.299507,499,5363.240139
-583.472098,499,5399.555336
-615.483392,499,5433.60392
-613.335191,499,5468.160402
-511.753975,499,5502.412737
-529.453139,499,5535.861423
-596.214171,499,5572.372856
-572.129076,499,5609.533664
-548.985884,499,5651.301161
-581.340836,499,5688.790311
-575.425041,499,5735.763791
-579.979468,499,5779.676207
-648.443511,499,5815.428799
-465.859972,499,5852.847499
-536.324626,499,5886.704463
-515.453182,499,5921.120723
-552.259249,499,5960.94809
-531.025131,499,5995.754418
-525.201337,499,6029.358314
-595.699656,499,6063.086464
-522.7365,499,6096.859437
-482.808185,499,6133.578176
-532.347119,499,6167.796081
-644.280125,499,6202.480337
-547.205387,499,6237.285124
-574.006821,499,6273.727327
-603.356266,499,6312.306114
-673.052823,499,6347.132134
-499.942411,499,6386.403776
-492.903822,499,6423.111699
-645.804878,499,6457.695822
-535.508868,499,6493.92777
-492.032215,499,6532.557984
-572.969707,499,6576.991042
-642.678908,499,6613.864453
-576.847246,499,6649.724909
-635.136814,499,6691.947668
-478.220907,499,6732.033487
-556.4056,499,6767.685379
-533.264555,499,6815.56109
-577.636114,499,6852.526543
-523.313423,499,6895.23497
-513.266462,499,6939.929117
-586.110776,499,6974.980106
-501.243476,499,7011.470762
-533.083588,499,7047.974686
-530.997394,499,7086.714551
-613.072644,499,7122.204401
-567.748246,499,7166.216335
-521.547889,499,7203.858376
-629.324746,499,7242.419796
-627.698383,499,7280.11509
-521.345692,499,7337.059931
-514.698079,499,7374.511513
-599.01435,499,7407.948722
-571.432159,499,7441.521522
-508.131433,499,7477.612289
-604.103678,499,7513.502753
-574.703938,499,7550.041213
-580.34951,499,7598.240814
-612.635568,499,7651.828386
-499.941255,499,7696.958603
-546.053941,499,7730.865076
-541.510866,499,7764.323421
-624.089738,499,7799.377854
-520.94626,499,7831.997903
