#{"t_start": 1685890944.2285407, "env_id": "quantumEnvMeasureFilter-v0"}
r,l,t
-534.085373,499,42.411387
-541.797445,499,85.39104
-551.344798,499,128.813875
-534.920866,499,172.05843
-575.773923,499,219.732319
-533.698105,499,261.34253
-603.435783,499,304.05156
-621.369061,499,353.751406
-539.979789,499,398.0282
-552.809937,499,445.667245
-611.441085,499,494.068942
-590.29896,499,539.628645
-530.123756,499,583.274343
-580.146771,499,628.711631
-602.288903,499,672.479392
-486.706076,499,713.890367
-498.842525,499,759.562517
-597.796678,499,801.196361
-634.398586,499,847.967886
-593.700541,499,891.923741
-588.235484,499,931.035423
-714.275921,499,979.254838
-535.825949,499,1023.038118
-509.567459,499,1068.369959
-582.374688,499,1108.109639
-567.361076,499,1153.550722
-548.805251,499,1193.273062
-550.16338,499,1225.37738
-565.085928,499,1258.843279
-580.026194,499,1304.303541
-674.13493,499,1350.910691
-519.281438,499,1393.86283
-486.610508,499,1442.975571
-553.104971,499,1487.347853
-560.449489,499,1527.878647
-627.331947,499,1577.073005
-498.986627,499,1633.622086
-518.433236,499,1676.966281
-607.19453,499,1718.513681
-460.572711,499,1751.768672
-510.652056,499,1789.367989
-602.267135,499,1831.126583
-582.659638,499,1874.12601
-588.388768,499,1907.182605
-616.042652,499,1940.381286
-639.227025,499,1977.189459
-484.216566,499,2012.212013
-517.340387,499,2057.027515
-594.545935,499,2099.910195
-572.15097,499,2133.9988
-549.944895,499,2171.864206
-572.938054,499,2206.327195
-591.335756,499,2239.998454
-586.032307,499,2274.379993
-656.827019,499,2311.046072
-471.622608,499,2351.320155
-517.611282,499,2385.410578
-518.988113,499,2419.503229
-564.955614,499,2453.1255
-529.716358,499,2486.832563
-516.41391,499,2523.827738
-598.384569,499,2559.280257
-541.62777,499,2594.338364
-505.828917,499,2630.60449
-514.125502,499,2667.943984
-662.680535,499,2711.834936
-503.445639,499,2745.879756
-569.78345,499,2779.443419
-603.227798,499,2815.465663
-673.151025,499,2859.434607
-514.67222,499,2901.556909
-499.361611,499,2957.007092
-657.196104,499,2992.532884
-531.91989,499,3028.064589
-481.086752,499,3064.469756
-564.663537,499,3111.44487
-624.562105,499,3155.131152
-576.704393,499,3194.518947
-634.907797,499,3228.583128
-478.009202,499,3263.527067
-524.503581,499,3309.569483
-515.697747,499,3343.373778
-608.755483,499,3378.858187
-535.927098,499,3412.896947
-533.13752,499,3447.077154
-593.031648,499,3484.102139
-488.671933,499,3518.568123
-541.331042,499,3552.731182
-504.911391,499,3586.746003
-638.203327,499,3621.82385
-565.277074,499,3663.341647
-525.603223,499,3697.461134
-655.707961,499,3733.947676
-613.811827,499,3770.797953
-515.048902,499,3805.454272
-500.079102,499,3848.821097
-610.016295,499,3892.129229
-569.769307,499,3932.150568
-510.718723,499,3981.183899
-606.210875,499,4015.575291
-576.806936,499,4053.284364
-610.720101,499,4089.328691
-630.18765,499,4124.258249
-502.984935,499,4158.24311
-545.560673,499,4192.731088
-531.00461,499,4229.464077
-589.475832,499,4265.171167
-478.937914,499,4299.986906
-475.960165,499,4337.158199
-613.658404,499,4371.847715
-441.492574,499,4408.908869
-500.688948,499,4445.223347
-529.123766,499,4486.440084
-597.977663,499,4532.302919
-551.49505,499,4587.473779
-543.92976,499,4629.325588
-646.094739,499,4663.209285
-562.432602,499,4704.985967
-520.293975,499,4746.111971
-432.160276,499,4786.887299
-568.013078,499,4823.630944
-546.98257,499,4858.755814
-531.626369,499,4898.601976
-554.243136,499,4942.506749
-608.756431,499,4976.779047
-624.79666,499,5027.094778
-575.422033,499,5071.45751
-468.489804,499,5112.753293
-603.27787,499,5147.063653
-515.087922,499,5188.137836
-605.247062,499,5224.044949
-497.126519,499,5259.491499
-519.31247,499,5294.89596
-599.145545,499,5329.006274
-462.187453,499,5363.179476
-517.603227,499,5399.490585
-541.212215,499,5433.509358
-589.332199,499,5468.090377
-633.721955,499,5502.338963
-481.136951,499,5535.789403
-731.867312,499,5572.460497
-570.376719,499,5609.484717
-502.359478,499,5651.239303
-457.883566,499,5688.741593
-599.777954,499,5735.703398
-518.132849,499,5779.626233
-559.822393,499,5815.379724
-517.798995,499,5852.781057
-586.941899,499,5886.625921
-638.740952,499,5921.03213
-566.22171,499,5960.884047
-506.025206,499,5995.687271
-556.91585,499,6029.281224
-522.173048,499,6063.020831
-600.247229,499,6096.80049
-528.56394,499,6133.506983
-563.887411,499,6167.811486
-592.230133,499,6202.431104
-484.886498,499,6237.236451
-513.327752,499,6273.673791
-565.282818,499,6312.244623
-599.953589,499,6347.08279
-609.46757,499,6386.369262
-541.561484,499,6423.036819
-704.632083,499,6457.613199
-533.942436,499,6493.865603
-535.705209,499,6532.501577
-473.776552,499,6576.937027
-583.333949,499,6613.7901
-534.30372,499,6649.675506
-548.317336,499,6691.882091
-528.419985,499,6732.098409
-577.735787,499,6767.637766
-645.319083,499,6815.49214
-536.919221,499,6852.471797
-490.225197,499,6895.166758
-564.094637,499,6939.852692
-518.937056,499,6974.899493
-560.160115,499,7011.421683
-564.849421,499,7047.924791
-579.979336,499,7086.665791
-616.460291,499,7122.15522
-440.152501,499,7166.038742
-518.201083,499,7203.799093
-587.506504,499,7242.347396
-589.915246,499,7280.066007
-562.934122,499,7336.981776
-557.697669,499,7374.447045
-644.448747,499,7407.869665
-538.903637,499,7441.455259
-499.076913,499,7477.544071
-568.045894,499,7513.454119
-573.369991,499,7550.108497
-576.370796,499,7598.204396
-533.463628,499,7651.765582
-562.762376,499,7696.885726
-598.773634,499,7730.807322
-667.742451,499,7764.265203
-515.30745,499,7799.303471
-477.098609,499,7831.949134
-514.590958,499,7865.779571
-548.652971,499,7913.832009
-597.1296,499,7955.32292
-516.078856,499,7997.246892
-501.702921,499,8047.352766
-634.304065,499,8083.834191
-481.865989,499,8117.845495
-547.937973,499,8152.120698
-604.667847,499,8187.092839
-610.350864,499,8223.595743
-551.022186,499,8273.808897
-613.044517,499,8312.398275
-628.580415,499,8349.275764
-520.854665,499,8392.819225
-530.078105,499,8435.650598
-572.08493,499,8472.185803
-565.141727,499,8506.655936
-540.852173,499,8541.409073
-554.259698,499,8576.093725
-614.586191,499,8610.744782
-578.522148,499,8650.27256
-641.873483,499,8690.364182
-485.912556,499,8744.80694
-488.149502,499,8788.76559
-527.228241,499,8827.280651
-563.492379,499,8867.222598
-510.279604,499,8906.801739
-509.718056,499,8944.245647
-590.833016,499,8981.352109
-540.216669,499,9025.786167
-465.403649,499,9072.091627
-502.147423,499,9108.891639
-624.31658,499,9147.257087
-464.35304,499,9191.212336
-586.872137,499,9225.67349
-607.367952,499,9261.889644
-708.840629,499,9301.488306
-507.437021,499,9359.836653
-508.881935,499,9393.45259
-596.799192,499,9428.107368
-536.053006,499,9466.72659
-527.528739,499,9505.996275
-601.114131,499,9542.009173
-666.904882,499,9578.538918
-551.246051,499,9619.964804
-604.564712,499,9665.847904
-502.372581,499,9702.181016
-503.624783,499,9736.512494
-507.042628,499,9770.711934
-553.841321,499,9805.299284
-493.248134,499,9844.84988
-486.421361,499,9881.24967
-595.351597,499,9917.831445
-583.097664,499,9955.355145
-494.209925,499,9999.71597
-523.86086,499,10044.325559
-613.059412,499,10078.994657
-569.767075,499,10113.08487
-518.393894,499,10150.220676
-640.039777,499,10189.529185
-635.448998,499,10234.474638
-494.380842,499,10290.448927
-502.684143,499,10330.697949
-570.713311,499,10365.01533
-588.232988,499,10401.241954
-485.805731,499,10440.133886
-558.680767,499,10484.868712
-581.279106,499,10522.243305
-553.971735,499,10556.561646
-621.942499,499,10591.099709
-520.763324,499,10628.22118
-570.41032,499,10665.163591
-514.942166,499,10705.917811
-630.393794,499,10745.853466
-500.645444,499,10780.695818
-486.798672,499,10819.525281
-612.609953,499,10859.771066
-448.680977,499,10900.607206
-520.61927,499,10940.253692
-505.728839,499,10980.472314
-621.322879,499,11016.297266
-539.387741,499,11050.368336
-538.65975,499,11084.573108
-610.246555,499,11117.753151
-584.079006,499,11151.718355
-549.893081,499,11187.793211
-417.602656,499,11221.254208
-545.737984,499,11255.243228
-532.006836,499,11289.24548
-507.887769,499,11322.89065
-559.147684,499,11358.912313
-603.381832,499,11393.199556
-602.683054,499,11427.130334
-559.13954,499,11461.071388
-465.853908,499,11494.079019
-617.193975,499,11531.047998
-505.837852,499,11571.855772
-603.803453,499,11610.946786
-501.488405,499,11644.808203
-526.422767,499,11678.876201
-583.692239,499,11720.610031
-448.612631,499,11760.834747
-531.11751,499,11795.96091
-526.854612,499,11834.724949
-596.868392,499,11868.993181
-613.28956,499,11905.655501
-463.305163,499,11939.182123
-714.658558,499,11979.061278
-566.323175,499,12017.609817
-511.689809,499,12052.018789
-448.484037,499,12090.013289
-570.896444,499,12124.209877
-500.451968,499,12158.259316
-534.431651,499,12192.059305
-511.40337,499,12230.738285
-565.788626,499,12271.003897
-651.505456,499,12305.163414
-570.437523,499,12338.707907
-479.953793,499,12372.316579
-587.592519,499,12406.431715
-509.505939,499,12443.056763
-630.404685,499,12478.655142
-522.784172,499,12515.499162
-499.173713,499,12551.12125
-572.225367,499,12590.245307
-464.227948,499,12628.875823
-518.291318,499,12664.508776
-524.77434,499,12706.34922
-562.965916,499,12740.629746
-611.143525,499,12774.886503
-546.372868,499,12810.835006
-670.619664,499,12845.278133
-566.638487,499,12879.446431
-514.725645,499,12913.409066
-455.470734,499,12947.32189
-551.490845,499,12983.603765
-523.115017,499,13021.646829
-548.887721,499,13059.694832
-513.203639,499,13093.327192
-566.596858,499,13127.69017
-667.705805,499,13164.055105
-543.826711,499,13198.209128
-469.940368,499,13236.618012
-590.986056,499,13278.294933
-525.868804,499,13312.165569
-594.605497,499,13348.38107
-517.137363,499,13382.646729
-497.396882,499,13418.891002
-624.77573,499,13455.383005
-454.030933,499,13489.464294
-507.912109,499,13528.419841
-546.722677,499,13570.130195
-551.051687,499,13604.275567
-580.507426,499,13638.314465
-557.512348,499,13672.612213
-627.908426,499,13709.490824
-530.184527,499,13752.759749
-523.377311,499,13797.102337
-509.121955,499,13832.490116
-557.073532,499,13869.866807
-553.588786,499,13916.51403
-520.055178,499,13950.724664
-569.984732,499,13985.566969
-600.326746,499,14020.893234
-638.26128,499,14056.626201
-525.728017,499,14096.398576
-457.172605,499,14135.698223
-509.528736,499,14170.116555
-515.242901,499,14204.541312
-590.398912,499,14249.306393
-481.052286,499,14295.604379
-509.731439,499,14331.02822
-625.061351,499,14365.607878
-498.736768,499,14417.365386
-518.603264,499,14462.587422
-565.74576,499,14509.818116
-533.498954,499,14554.282685
-608.641233,499,14590.790553
-629.026418,499,14629.574776
-638.361612,499,14664.556206
-530.181309,499,14701.119116
-532.515269,499,14737.547781
-593.431358,499,14782.771907
-578.775431,499,14820.30785
-532.032582,499,14856.214705
-545.18957,499,14892.972104
-585.217745,499,14927.161192
-587.268336,499,14960.723025
-625.232415,499,14996.671756
-455.914299,499,15031.948493
-499.084765,499,15070.787217
-502.589848,499,15115.427821
-545.818182,499,15155.789629
-515.596914,499,15189.737247
-520.38424,499,15224.623785
-570.74018,499,15275.542713
-532.971098,499,15328.777764
